"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","days","h1","h2","h3","h2_h1_height_diff_avg","h3_h2_height_diff_avg","h3_h1_height_diff_avg","i_growth_days","envelope","i_dry","r_dry","assigned_no","rep"
"2L2024_2","2L2024","2","8RV006","1","2","Shade",16.2916666666667,1,104,186,14.7142857142857,20.5,16.8181818181818,11,"84",0.0743,0.0818,"17",1
"2L2024_3","2L2024","3","28RV192","49","2","Shade",21.2916666666667,13,178,317,27.5,17.375,21.7142857142857,14,"605",0.2429,0.1014,"815",1
"2L2024_4","2L2024","4","27RV473","137","2","Shade",21.2916666666667,1,86,278,14.1666666666667,24,19.7857142857143,14,"603",0.0924,0.0607,"753",1
"2L2024_5","2L2024","5","13RV004","4","2","Shade",21.2916666666667,1,122,333,20.1666666666667,26.375,23.7142857142857,14,"606",0.201,0.2211,"170",1
"2L2024_6","2L2024","6","20RV419","115","2","Shade",23.2916666666667,1,160,326,22.7142857142857,20.75,21.6666666666667,15,"861",0.3957,0.3604,"431",1
"2L2024_7","2L2024","7","8RV091","33","2","Shade",16.2916666666667,11,192,259,25.8571428571429,16.75,22.5454545454545,11,"82",0.1263,0.0798,"49",1
"2L2024_8","2L2024","8","21RV447","124","2","Shade",21.2916666666667,2,89,227,14.5,17.25,16.0714285714286,14,"602",0.1958,0.1533,"590",1
"2L2024_9","2L2024","9","27RV264","75","2","Shade",19.2916666666667,6,206,309,28.5714285714286,25.75,27.5454545454545,11,"270",0.1326,0.0392,"691",1
"2L3001_1","2L3001","1","8RV385","124","3","Shade",31.2916666666667,20,323,NA,17.8235294117647,NA,NA,17,"1441",0.3887,0.2383,"140",1
"2L3001_10","2L3001","10","29RV151","27","3","Shade",21.2916666666667,1,121,281,20,20,20,14,"658",0.1185,0.0628,"943",1
"2L3001_11","2L3001","11","29RV147","26","3","Shade",19.2916666666667,2,171,276,24.1428571428571,21,22.8333333333333,12,"348",0.0625,0.036,"942",1
"2L3001_12","2L3001","12","27RV226","61","3","Shade",43.2916666666667,13,104,NA,8.27272727272727,NA,NA,11,NA,NA,NA,NA,1
"2L3001_13","2L3001","13","13RV402","118","3","Shade",21.2916666666667,1,82,209,13.5,15.875,14.8571428571429,14,"661",0.0622,0.0856,"284",1
"2L3001_14","2L3001","14","29RV340","84","3","Shade",19.2916666666667,3,216,325,30.4285714285714,21.8,26.8333333333333,12,"349",0.1266,0.0606,"1000",1
"2L3001_15","2L3001","15","27RV021","7","3","Shade",23.2916666666667,4,216,354,26.5,19.7142857142857,23.3333333333333,15,"899",0.2834,0.1168,"623",1
"2L3001_16","2L3001","16","28RV394","108","3","Shade",12.2916666666667,1,200,NA,18.0909090909091,NA,NA,11,"10",0.0458,0.0341,"874",1
"2L3001_2","2L3001","2","13RV072","28","3","Shade",21.2916666666667,3,81,229,13,18.5,16.1428571428571,14,"660",0.0857,0.0774,"194",1
"2L3001_3","2L3001","3","8RV344","115","3","Shade",21.2916666666667,9,172,327,27.1666666666667,19.375,22.7142857142857,14,"657",0.1259,0.057,"131",1
"2L3001_6","2L3001","6","6926","KIN-0","3","Shade",21.2916666666667,1,84,303,13.8333333333333,27.375,21.5714285714286,14,"659",0.1596,0.1075,"1084",1
"2L3001_6","2L3001","6","8RV096","35","3","Shade",21.2916666666667,1,84,303,13.8333333333333,27.375,21.5714285714286,14,"659",0.1596,0.1075,"51",1
"2L3001_7","2L3001","7","13RV485","144","3","Shade",27.2916666666667,3,488,NA,28.5294117647059,NA,NA,17,"1270",0.344,0.3249,"310",1
"2L3001_8","2L3001","8","20RV204","60","3","Shade",23.2916666666667,9,194,297,23.125,14.7142857142857,19.2,15,"898",0.2185,0.0873,"376",1
"2L3001_9","2L3001","9","29RV637","148","3","Shade",43.2916666666667,26,253,NA,20.6363636363636,NA,NA,11,NA,NA,NA,NA,1
"2L3002_1","2L3002","1","29RV093","18","3","Shade",26.2916666666667,8,313,NA,17.9411764705882,NA,NA,17,"1223",0.175,0.0574,"934",1
"2L3002_10","2L3002","10","13RV302","94","3","Shade",31.2916666666667,12,342,NA,19.4117647058824,NA,NA,17,"1435",0.3114,0.2441,"260",1
"2L3002_11","2L3002","11","27RV167","47","3","Shade",23.2916666666667,21,199,276,22.25,11,17,15,"910",0.0771,0.0609,"663",1
"2L3002_12","2L3002","12","13RV124","41","3","Shade",16.2916666666667,1,101,202,14.2857142857143,25.25,18.2727272727273,11,"133",0.0527,0.047,"207",1
"2L3002_13","2L3002","13","20RV489","134","3","Shade",35.2916666666667,4,159,246,19.375,17.4,18.6153846153846,13,NA,NA,NA,NA,1
"2L3002_14","2L3002","14","28RV003","1","3","Shade",23.2916666666667,4,246,422,30.25,25.1428571428572,27.8666666666667,15,"911",0.2193,0.1302,"767",1
"2L3002_15","2L3002","15","21RV099","32","3","Shade",23.2916666666667,5,242,382,29.625,20,25.1333333333333,15,"909",0.2103,0.1042,"498",1
"2L3002_3","2L3002","3","29RV604","138","3","Shade",48.2916666666667,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,1
"2L3002_4","2L3002","4","13RV001","1","3","Shade",23.2916666666667,4,202,324,24.75,17.4285714285714,21.3333333333333,15,"908",0.1685,0.0616,"167",1
"2L3002_6","2L3002","6","27RV252","70","3","Shade",31.2916666666667,16,371,NA,20.8823529411765,NA,NA,17,"1436",0.2755,0.1436,"686",1
"2L3002_6","2L3002","6","8214","GY-0","3","Shade",31.2916666666667,16,371,NA,20.8823529411765,NA,NA,17,"1436",0.2755,0.1436,"1120",1
"2L3002_7","2L3002","7","20RV256","69","3","Shade",21.2916666666667,3,135,303,22,21,21.4285714285714,14,"672",0.1122,0.0501,"385",1
"2L3002_8","2L3002","8","21RV505","148","3","Shade",23.2916666666667,1,133,301,16.5,24,20,15,"907",0.1422,0.0982,"614",1
"2L3002_9","2L3002","9","27RV430","125","3","Shade",23.2916666666667,1,162,321,20.125,22.7142857142857,21.3333333333333,15,"912",0.1676,0.1318,"741",1
"2L3003_1","2L3003","1","28RV511","147","3","Shade",31.2916666666667,2,273,NA,15.9411764705882,NA,NA,17,"1444",0.2405,0.4883,"913",1
"2L3003_10","2L3003","10","8RV286","91","3","Shade",21.2916666666667,9,218,393,34.8333333333333,21.875,27.4285714285714,14,"662",0.1967,0.0872,"107",1
"2L3003_11","2L3003","11","21RV350","97","3","Shade",43.2916666666667,1,113,NA,10.1818181818182,NA,NA,11,NA,NA,NA,NA,1
"2L3003_13","2L3003","13","29RV276","66","3","Shade",21.2916666666667,9,198,364,31.5,20.75,25.3571428571429,14,"663",0.1289,0.0917,"982",1
"2L3003_14","2L3003","14","29RV453","108","3","Shade",23.2916666666667,1,191,319,23.75,18.2857142857143,21.2,15,"897",0.2605,0.2001,"1024",1
"2L3003_15","2L3003","15","20RV184","50","3","Shade",19.2916666666667,3,162,276,22.7142857142857,22.8,22.75,12,"378",0.037,0.0364,"366",1
"2L3003_16","2L3003","16","28RV366","99","3","Shade",26.2916666666667,9,281,NA,16,NA,NA,17,"1238",0.1595,0.1171,"865",1
"2L3003_2","2L3003","2","13RV100","37","3","Shade",19.2916666666667,4,14,165,1.42857142857143,151,20.125,8,"137",0.0442,0.0507,"203",1
"2L3003_4","2L3003","4","27RV363","100","3","Shade",19.2916666666667,3,151,255,21.1428571428571,20.8,21,12,"377",0.0511,0.0237,"716",1
"2L3003_5","2L3003","5","21RV130","39","3","Shade",31.2916666666667,16,324,NA,18.1176470588235,NA,NA,17,"1443",0.2766,0.2402,"505",1
"2L3003_6","2L3003","6","27RV020","6","3","Shade",35.2916666666667,9,193,364,23,15.5454545454545,18.6842105263158,19,NA,NA,NA,NA,1
"2L3003_7","2L3003","7","20RV165","43","3","Shade",35.2916666666667,2,183,346,22.625,14.8181818181818,18.1052631578947,19,NA,NA,NA,NA,1
"2L3003_8","2L3003","8","21RV341","94","3","Shade",35.2916666666667,1,136,297,16.875,14.6363636363636,15.5789473684211,19,NA,NA,NA,NA,1
"2L3003_9","2L3003","9","8RV233","71","3","Shade",23.2916666666667,NA,NA,NA,NA,NA,NA,NA,"1442",0.2927,0.4045,"87",1
"2L3004_1","2L3004","1","29RV427","102","3","Shade",16.2916666666667,4,151,212,21,15.25,18.9090909090909,11,"125",0.049,0.0227,"1018",1
"2L3004_10","2L3004","10","20RV384","111","3","Shade",23.2916666666667,1,21,408,2.5,32.25,20.35,20,"1218",0.3046,0.0828,"427",1
"2L3004_12","2L3004","12","29RV034","5","3","Shade",26.2916666666667,5,148,NA,7.94444444444445,NA,NA,18,"1272",0.1172,0.0899,"921",1
"2L3004_13","2L3004","13","20RV300","82","3","Shade",26.2916666666667,14,352,NA,18.7777777777778,NA,NA,18,"1275",0.345,0.1826,"398",1
"2L3004_14","2L3004","14","28RV111","33","3","Shade",35.2916666666667,19,286,385,33.375,9,19.2631578947368,19,NA,NA,NA,NA,1
"2L3004_14","2L3004","14","6915","Ei-2","3","Shade",35.2916666666667,19,286,385,33.375,9,19.2631578947368,19,NA,NA,NA,NA,1
"2L3004_15","2L3004","15","29RV570","129","3","Shade",26.2916666666667,60,341,NA,15.6111111111111,NA,NA,18,"1273",0.2001,0.0711,"1045",1
"2L3004_2","2L3004","2","29RV457","109","3","Shade",26.2916666666667,1,409,NA,22.6666666666667,NA,NA,18,"1274",0.1359,0.267,"1025",1
"2L3004_3","2L3004","3","29RV594","135","3","Shade",31.2916666666667,19,374,NA,15.4347826086957,NA,NA,23,NA,NA,NA,NA,1
"2L3004_4","2L3004","4","27RV342","96","3","Shade",31.2916666666667,30,386,NA,15.4782608695652,NA,NA,23,NA,NA,NA,NA,1
"2L3004_5","2L3004","5","29RV255","61","3","Shade",16.2916666666667,5,168,256,23.2857142857143,22,22.8181818181818,11,"124",0.0992,0.0393,"977",1
"2L3004_6","2L3004","6","13RV164","53","3","Shade",21.2916666666667,2,70,279,11.3333333333333,13.0625,12.5909090909091,22,"1219",0.1229,0.0817,"219",1
"2L3004_7","2L3004","7","28RV470","135","3","Shade",44.2916666666667,3,146,NA,14.3,NA,NA,10,NA,NA,NA,NA,1
"2L3004_8","2L3004","8","21RV339","93","3","Shade",31.2916666666667,11,435,NA,18.4347826086957,NA,NA,23,NA,NA,NA,NA,1
"2L3004_9","2L3004","9","27RV218","59","3","Shade",43.2916666666667,11,184,NA,15.7272727272727,NA,NA,11,NA,NA,NA,NA,1
"2L3004_9","2L3004","9","8334","LU-1","3","Shade",43.2916666666667,11,184,NA,15.7272727272727,NA,NA,11,NA,NA,NA,NA,1
"2L3005_1","2L3005","1","20RV467","127","3","Shade",19.2916666666667,21,189,300,24,12.3333333333333,17.4375,16,"656",0.1149,0.042,"443",1
"2L3005_10","2L3005","10","6042","LOM-1-1","3","Shade",26.2916666666667,1,331,NA,19.4117647058824,NA,NA,17,"1236",0.1817,0.2151,"12",1
"2L3005_11","2L3005","11","20RV346","99","3","Shade",21.2916666666667,1,130,313,21.5,22.875,22.2857142857143,14,"653",0.153,0.0898,"415",1
"2L3005_12","2L3005","12","27RV175","50","3","Shade",21.2916666666667,6,131,266,20.8333333333333,16.875,18.5714285714286,14,"652",0.1078,0.0536,"666",1
"2L3005_13","2L3005","13","13RV434","132","3","Shade",35.2916666666667,16,221,311,25.625,18,22.6923076923077,13,NA,NA,NA,NA,1
"2L3005_14","2L3005","14","20RV021","9","3","Shade",21.2916666666667,2,152,331,25,22.375,23.5,14,"654",0.166,0.1151,"325",1
"2L3005_15","2L3005","15","28RV508","145","3","Shade",16.2916666666667,1,164,223,23.2857142857143,19.6666666666667,22.2,10,"27",0.057,0.037,"911",1
"2L3005_16","2L3005","16","13RV381","114","3","Shade",21.2916666666667,1,149,326,24.6666666666667,22.125,23.2142857142857,14,"651",0.1547,0.0827,"280",1
"2L3005_2","2L3005","2","27RV486","139","3","Shade",16.2916666666667,NA,NA,NA,NA,NA,NA,NA,"123",0.0799,0.0401,"755",1
"2L3005_3","2L3005","3","13RV013","7","3","Shade",16.2916666666667,19,168,235,21.2857142857143,16.75,19.6363636363636,11,"122",0.0962,0.0471,"173",1
"2L3005_5","2L3005","5","28RV348","93","3","Shade",26.2916666666667,14,381,NA,21.5882352941177,NA,NA,17,"1237",0.2975,0.1973,"859",1
"2L3005_6","2L3005","6","28RV185","47","3","Shade",21.2916666666667,7,226,352,36.5,15.75,24.6428571428571,14,"655",0.1995,0.1182,"813",1
"2L3005_7","2L3005","7","20RV310","88","3","Shade",26.2916666666667,16,289,NA,16.0588235294118,NA,NA,17,"1235",0.1938,0.1086,"404",1
"2L3005_8","2L3005","8","20RV091","24","3","Shade",31.2916666666667,16,419,NA,23.7058823529412,NA,NA,17,"1439",0.3087,0.1608,"340",1
"2L3005_9","2L3005","9","13RV313","98","3","Shade",23.2916666666667,3,221,341,27.25,17.1428571428572,22.5333333333333,15,"886",0.1876,0.1265,"264",1
"2L3005_9","2L3005","9","6903","BOR-4","3","Shade",23.2916666666667,3,221,341,27.25,17.1428571428572,22.5333333333333,15,"886",0.1876,0.1265,"1076",1
"2L3006_1","2L3006","1","20RV085","23","3","Shade",14.2916666666667,5,168,NA,13.5833333333333,NA,NA,12,"28",0.0224,0.0357,"339",1
"2L3006_1","2L3006","1","6981","WS-2","3","Shade",14.2916666666667,5,168,NA,13.5833333333333,NA,NA,12,"28",0.0224,0.0357,"1109",1
"2L3006_10","2L3006","10","8RV413","132","3","Shade",19.2916666666667,14,152,232,19.7142857142857,16,18.1666666666667,12,"361",0.0778,0.0359,"148",1
"2L3006_11","2L3006","11","28RV216","57","3","Shade",16.2916666666667,14,150,204,19.4285714285714,13.5,17.2727272727273,11,"126",0.0328,0.0067,"823",1
"2L3006_12","2L3006","12","29RV060","10","3","Shade",19.2916666666667,4,140,212,19.4285714285714,14.4,17.3333333333333,12,"359",0.035,0.0103,"926",1
"2L3006_13","2L3006","13","13RV336","107","3","Shade",21.2916666666667,5,191,335,31,18,23.5714285714286,14,"613",0.1278,0.0604,"273",1
"2L3006_14","2L3006","14","27RV492","141","3","Shade",16.2916666666667,3,89,138,12.2857142857143,12.25,12.2727272727273,11,"127",0.0195,0.0078,"757",1
"2L3006_15","2L3006","15","27RV494","142","3","Shade",19.2916666666667,21,156,222,19.2857142857143,13.2,16.75,12,"360",0.02,NA,"758",1
"2L3006_16","2L3006","16","28RV381","104","3","Shade",19.2916666666667,6,176,327,24.2857142857143,16.7777777777778,20.0625,16,"610",0.1156,0.013,"870",1
"2L3006_2","2L3006","2","29RV591","133","3","Shade",35.2916666666667,8,243,323,29.375,7.27272727272727,16.5789473684211,19,NA,NA,NA,NA,1
"2L3006_4","2L3006","4","28RV292","75","3","Shade",26.2916666666667,11,203,NA,10.6666666666667,NA,NA,18,"1271",0.1537,0.0939,"841",1
"2L3006_5","2L3006","5","20RV141","35","3","Shade",31.2916666666667,1,435,NA,18.8695652173913,NA,NA,23,NA,NA,NA,NA,1
"2L3006_6","2L3006","6","20RV376","108","3","Shade",16.2916666666667,9,156,217,21,15.25,18.9090909090909,11,"128",0.0508,0.0543,"424",1
"2L3006_7","2L3006","7","27RV423","123","3","Shade",21.2916666666667,4,145,257,23.5,14,18.0714285714286,14,"612",0.0682,0.0607,"739",1
"2L3006_8","2L3006","8","29RV338","82","3","Shade",21.2916666666667,1,68,212,11.1666666666667,18,15.0714285714286,14,"611",0.0832,0.0826,"998",1
"2L3006_9","2L3006","9","13RV363","111","3","Shade",16.2916666666667,9,194,290,26.4285714285714,24,25.5454545454545,11,"129",0.0843,0.0302,"277",1
"2L3007_1","2L3007","1","21RV490","144","3","Shade",31.2916666666667,39,341,NA,17.7647058823529,NA,NA,17,"1434",0.3873,0.2319,"610",1
"2L3007_10","2L3007","10","20RV244","66","3","Shade",43.2916666666667,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,1
"2L3007_11","2L3007","11","8RV361","119","3","Shade",19.2916666666667,25,195,263,24.2857142857143,13.6,19.8333333333333,12,"365",0.1142,0.0475,"135",1
"2L3007_13","2L3007","13","20RV059","16","3","Shade",27.2916666666667,12,280,NA,15.7647058823529,NA,NA,17,"1278",0.236,0.18,"332",1
"2L3007_14","2L3007","14","20RV168","45","3","Shade",26.2916666666667,1,368,NA,21.5882352941177,NA,NA,17,"1222",0.4451,0.3754,"361",1
"2L3007_15","2L3007","15","8RV293","93","3","Shade",19.2916666666667,28,212,282,26.2857142857143,14,21.1666666666667,12,"364",0.0954,0.0542,"109",1
"2L3007_16","2L3007","16","28RV259","65","3","Shade",43.2916666666667,21,124,NA,20.6,NA,NA,5,NA,NA,NA,NA,1
"2L3007_2","2L3007","2","13RV286","92","3","Shade",23.2916666666667,9,166,239,19.625,18.25,19.1666666666667,12,"669",0.0873,0.1237,"258",1
"2L3007_3","2L3007","3","13RV140","46","3","Shade",21.2916666666667,1,151,293,25,17.75,20.8571428571429,14,"668",0.194,0.1538,"212",1
"2L3007_4","2L3007","4","28RV465","133","3","Shade",19.2916666666667,9,189,327,25.7142857142857,15.3333333333333,19.875,16,"667",0.1328,0.0485,"899",1
"2L3007_5","2L3007","5","13RV428","129","3","Shade",21.2916666666667,6,96,224,15,16,15.5714285714286,14,"671",0.0916,0.0438,"295",1
"2L3007_6","2L3007","6","8RV125","42","3","Shade",7.29166666666667,1,186,NA,13.2142857142857,NA,NA,14,"1",0.0198,0.0164,"58",1
"2L3007_7","2L3007","7","13RV212","69","3","Shade",19.2916666666667,20,186,273,23.7142857142857,17.4,21.0833333333333,12,"366",0.1008,0.0538,"235",1
"2L3007_8","2L3007","8","21RV188","52","3","Shade",43.2916666666667,12,97,NA,17,NA,NA,5,NA,NA,NA,NA,1
"2L3007_9","2L3007","9","27RV130","38","3","Shade",21.2916666666667,NA,NA,NA,NA,NA,NA,NA,"670",0.1081,0.099,"654",1
"2L3008_1","2L3008","1","27RV510","149","3","Shade",26.2916666666667,16,396,NA,22.3529411764706,NA,NA,17,"1221",0.2965,0.1209,"765",1
"2L3008_10","2L3008","10","20RV456","123","3","Shade",31.2916666666667,16,348,NA,19.5294117647059,NA,NA,17,"1430",0.4022,0.2901,"439",1
"2L3008_11","2L3008","11","21RV179","48","3","Shade",31.2916666666667,6,412,NA,23.8823529411765,NA,NA,17,"1429",0.347,0.3591,"514",1
"2L3008_12","2L3008","12","21RV481","138","3","Shade",26.2916666666667,17,310,NA,17.2352941176471,NA,NA,17,"1220",0.1276,0.048,"604",1
"2L3008_13","2L3008","13","29RV292","69","3","Shade",12.2916666666667,9,128,NA,10.8181818181818,NA,NA,11,"11",0.0092,0.023,"985",1
"2L3008_14","2L3008","14","21RV487","142","3","Shade",14.2916666666667,1,186,NA,15.4166666666667,NA,NA,12,"26",0.0836,0.0218,"608",1
"2L3008_15","2L3008","15","13RV451","136","3","Shade",16.2916666666667,1,64,132,9,17,11.9090909090909,11,"118",0.0284,0.031,"302",1
"2L3008_15","2L3008","15","6977","VAN-0","3","Shade",16.2916666666667,1,64,132,9,17,11.9090909090909,11,"118",0.0284,0.031,"1105",1
"2L3008_16","2L3008","16","20RV285","76","3","Shade",16.2916666666667,1,116,192,16.4285714285714,19,17.3636363636364,11,"117",0.0577,0.0488,"392",1
"2L3008_16","2L3008","16","6978","WA-1","3","Shade",16.2916666666667,1,116,192,16.4285714285714,19,17.3636363636364,11,"117",0.0577,0.0488,"1106",1
"2L3008_2","2L3008","2","13RV439","134","3","Shade",16.2916666666667,12,188,258,25.1428571428571,17.5,22.3636363636364,11,"119",0.0521,0.0247,"300",1
"2L3008_3","2L3008","3","21RV218","62","3","Shade",35.2916666666667,70,321,378,31.375,11.4,23.6923076923077,13,NA,NA,NA,NA,1
"2L3008_4","2L3008","4","28RV266","69","3","Shade",23.2916666666667,1,166,303,20.625,19.5714285714286,20.1333333333333,15,"900",0.1488,0.1313,"835",1
"2L3008_5","2L3008","5","8RV056","19","3","Shade",19.2916666666667,3,154,236,21.5714285714286,16.4,19.4166666666667,12,"367",0.098,0.0804,"35",1
"2L3008_6","2L3008","6","6898","AN-1","3","Shade",31.2916666666667,4,409,NA,23.8235294117647,NA,NA,17,"1431",0.3311,0.3616,"16",1
"2L3008_7","2L3008","7","28RV489","139","3","Shade",35.2916666666667,29,273,371,30.5,19.6,26.3076923076923,13,NA,NA,NA,NA,1
"2L3008_8","2L3008","8","20RV137","34","3","Shade",43.2916666666667,11,78,NA,13.4,NA,NA,5,NA,NA,NA,NA,1
"2L3008_9","2L3008","9","21RV303","88","3","Shade",21.2916666666667,6,175,313,28.1666666666667,17.25,21.9285714285714,14,"665",0.1524,0.0668,"554",1
"2L3009_1","2L3009","1","20RV517","145","3","Shade",16.2916666666667,1,109,181,15.4285714285714,18,16.3636363636364,11,"140",0.024,0.0217,"461",1
"2L3009_10","2L3009","10","27RV240","67","3","Shade",43.2916666666667,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,1
"2L3009_11","2L3009","11","13RV255","83","3","Shade",31.2916666666667,9,452,NA,26.0588235294118,NA,NA,17,"1437",0.4044,0.4069,"249",1
"2L3009_12","2L3009","12","27RV403","116","3","Shade",12.2916666666667,3,52,NA,4.45454545454545,NA,NA,11,"8",0.0255,0.0237,"732",1
"2L3009_13","2L3009","13","28RV193","50","3","Shade",16.2916666666667,5,182,263,25.2857142857143,20.25,23.4545454545455,11,"139",0.129,0.0393,"816",1
"2L3009_13","2L3009","13","8296","GD-1","3","Shade",16.2916666666667,5,182,263,25.2857142857143,20.25,23.4545454545455,11,"139",0.129,0.0393,"1135",1
"2L3009_14","2L3009","14","13RV176","60","3","Shade",14.2916666666667,3,266,NA,20.2307692307692,NA,NA,13,"138",0.1114,0.0587,"226",1
"2L3009_15","2L3009","15","29RV339","83","3","Shade",21.2916666666667,9,179,302,28.3333333333333,15.375,20.9285714285714,14,"619",0.0933,0.0313,"999",1
"2L3009_16","2L3009","16","28RV260","66","3","Shade",26.2916666666667,26,316,NA,17.0588235294118,NA,NA,17,"1224",0.1978,0.0685,"832",1
"2L3009_3","2L3009","3","29RV461","110","3","Shade",19.2916666666667,3,19,251,2.28571428571429,46.4,20.6666666666667,12,"380",0.0807,0.0372,"1026",1
"2L3009_4","2L3009","4","27RV232","64","3","Shade",19.2916666666667,3,178,290,25,22.4,23.9166666666667,12,"379",0.1068,0.0475,"680",1
"2L3009_5","2L3009","5","29RV399","97","3","Shade",48.2916666666667,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,1
"2L3009_7","2L3009","7","8RV472","142","3","Shade",48.2916666666667,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,1
"2L3009_8","2L3009","8","29RV630","146","3","Shade",21.2916666666667,2,61,192,9.83333333333333,16.375,13.5714285714286,14,"618",0.1206,0.1401,"1062",1
"2L3009_9","2L3009","9","13RV471","138","3","Shade",23.2916666666667,5,178,292,21.625,16.2857142857143,19.1333333333333,15,"906",0.2077,0.1025,"304",1
"2L3010_1","2L3010","1","8RV280","86","3","Shade",19.2916666666667,3,181,347,25.4285714285714,18.4444444444444,21.5,16,"650",0.2542,0.0884,"102",1
"2L3010_10","2L3010","10","20RV353","101","3","Shade",16.2916666666667,3,171,271,24,25,24.3636363636364,11,"148",0.0755,0.0587,"417",1
"2L3010_11","2L3010","11","28RV492","140","3","Shade",16.2916666666667,4,126,202,17.4285714285714,19,18,11,"147",0.0736,0.0466,"906",1
"2L3010_12","2L3010","12","8RV331","111","3","Shade",21.2916666666667,9,176,308,27.8333333333333,16.5,21.3571428571429,14,"649",0.1881,0.086,"127",1
"2L3010_13","2L3010","13","20RV455","122","3","Shade",14.2916666666667,5,211,NA,17.1666666666667,NA,NA,12,"25",0.03,0.0218,"438",1
"2L3010_14","2L3010","14","28RV025","11","3","Shade",31.2916666666667,3,349,NA,20.3529411764706,NA,NA,17,"1456",0.3232,0.4241,"777",1
"2L3010_16","2L3010","16","13RV098","36","3","Shade",54.2916666666667,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,1
"2L3010_2","2L3010","2","8RV411","131","3","Shade",16.2916666666667,3,144,226,20.1428571428571,20.5,20.2727272727273,11,"149",0.0729,0.0599,"147",1
"2L3010_3","2L3010","3","29RV610","140","3","Shade",26.2916666666667,9,396,NA,22.7647058823529,NA,NA,17,"1246",0.278,0.1373,"1056",1
"2L3010_4","2L3010","4","236AV","Sha","3","Shade",31.2916666666667,13,424,NA,24.1764705882353,NA,NA,17,"1455",0.2113,0.0814,"7",1
"2L3010_5","2L3010","5","8RV082","31","3","Shade",21.2916666666667,6,185,257,29.8333333333333,18,25.1,10,"389",0.086,0.0549,"47",1
"2L3010_6","2L3010","6","13RV421","127","3","Shade",23.2916666666667,9,28,368,2.375,48.5714285714286,23.9333333333333,15,"891",0.2358,0.1001,"293",1
"2L3010_7","2L3010","7","28RV130","40","3","Shade",23.2916666666667,19,204,302,23.125,14,18.8666666666667,15,"890",0.1313,0.08,"806",1
"2L3010_8","2L3010","8","100000","WIL-1-Dean-Lab","3","Shade",23.2916666666667,3,240,318,29.625,11.1428571428571,21,15,"889",0.2098,0.0795,"1152",1
"2L3010_8","2L3010","8","8RV042","13","3","Shade",23.2916666666667,3,240,318,29.625,11.1428571428571,21,15,"889",0.2098,0.0795,"29",1
"2L3010_9","2L3010","9","21RV216","61","3","Shade",16.2916666666667,1,132,256,18.7142857142857,31,23.1818181818182,11,"150",0.0775,0.1033,"527",1
"2L3011_1","2L3011","1","27RV001","1","3","Shade",31.2916666666667,51,435,NA,22.5882352941177,NA,NA,17,"1433",0.4533,0.276,"617",1
"2L3011_10","2L3011","10","13RV425","128","3","Shade",14.2916666666667,9,252,NA,20.25,NA,NA,12,"30",0.048,0.0127,"294",1
"2L3011_10","2L3011","10","7340","Sav-0","3","Shade",14.2916666666667,9,252,NA,20.25,NA,NA,12,"30",0.048,0.0127,"1113",1
"2L3011_11","2L3011","11","29RV628","145","3","Shade",27.2916666666667,5,326,NA,18.8823529411765,NA,NA,17,"1279",0.2446,0.1133,"1061",1
"2L3011_12","2L3011","12","29RV398","96","3","Shade",16.2916666666667,6,151,220,20.7142857142857,17.25,19.4545454545455,11,"131",0.0937,0.0446,"1012",1
"2L3011_12","2L3011","12","8213","PRO-0","3","Shade",16.2916666666667,6,151,220,20.7142857142857,17.25,19.4545454545455,11,"131",0.0937,0.0446,"1119",1
"2L3011_14","2L3011","14","28RV441","125","3","Shade",35.2916666666667,5,151,244,18.25,18.6,18.3846153846154,13,NA,NA,NA,NA,1
"2L3011_15","2L3011","15","8RV492","146","3","Shade",19.2916666666667,2,97,177,13.5714285714286,16,14.5833333333333,12,"369",0.0638,0.0432,"162",1
"2L3011_16","2L3011","16","13RV229","76","3","Shade",16.2916666666667,1,33,68,4.57142857142857,8.75,6.09090909090909,11,"130",0.027,0.0222,"242",1
"2L3011_2","2L3011","2","29RV039","6","3","Shade",23.2916666666667,9,249,361,30,16,23.4666666666667,15,"901",0.3062,0.2001,"922",1
"2L3011_3","2L3011","3","20RV220","62","3","Shade",21.2916666666667,1,126,314,20.8333333333333,23.5,22.3571428571429,14,"664",0.172,0.0998,"378",1
"2L3011_4","2L3011","4","28RV237","60","3","Shade",48.2916666666667,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,1
"2L3011_6","2L3011","6","27RV432","126","3","Shade",16.2916666666667,3,155,240,21.7142857142857,21.25,21.5454545454545,11,"132",0.0549,0.0097,"742",1
"2L3011_7","2L3011","7","28RV224","58","3","Shade",38.2916666666667,11,105,184,15.6666666666667,19.75,17.3,10,NA,NA,NA,NA,1
"2L3011_7","2L3011","7","6956","PU2-7","3","Shade",38.2916666666667,11,105,184,15.6666666666667,19.75,17.3,10,NA,NA,NA,NA,1
"2L3011_8","2L3011","8","13RV080","31","3","Shade",16.2916666666667,3,148,279,20.7142857142857,16.375,18.4,15,"368",0.1736,0.0817,"197",1
