"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry"
"9H6005_1","9H6005",1,"29RV227","52",6,"Sun",1741,4,"ita_col",1.38286460619163,-0.379690321967826,0.0491703369527632,-0.304480653519652,0.58347876946928,1.55829458919371
"9H6005_10","9H6005",10,"21RV028","5",6,"Sun",NA,4,"blh_col",2.06477448731124,NA,NA,NA,NA,NA
"9H6005_11","9H6005",11,"6142","LOM-1-1",6,"Sun",246,4,"accession",-0.823373927890408,-0.423543212774735,-0.0906546578551972,-0.430054403479267,-0.722512127349831,-0.986920132600489
"9H6005_13","9H6005",13,"20RV455","122",6,"Sun",1634,4,"bur_col",1.04480710111635,-1.16262466306265,0.656038096917666,-0.414382328556856,-1.1798375198877,1.83773414916504
"9H6005_14","9H6005",14,"28RV437","123",6,"Sun",247,4,"jea_col",-0.823373927890408,-0.578901550248442,0.634155478341806,-0.036186589734136,-0.771175099935948,-1.02150621276494
"9H6005_15","9H6005",15,"13RV327","104",6,"Sun",556,4,"sha_col",-0.477416775850869,-0.922980270490216,-0.823038168044183,-1.23440404447538,-1.06091887640159,-0.61932238344096
"9H6005_16","9H6005",16,"21RV482","139",6,"Sun",NA,4,"blh_col",1.85516476995917,0.19249466856271,NA,NA,NA,NA
"9H6005_2","9H6005",2,"20RV147","38",6,"Sun",NA,4,"bur_col",1.66282867889105,0.636313921440898,NA,NA,NA,NA
"9H6005_3","9H6005",3,"21RV050","15",6,"Sun",979,4,"blh_col",-0.041586431398386,1.27325948099862,-1.10816229879908,0.249925405165827,-0.11234221994995,-0.657325943982584
"9H6005_4","9H6005",4,"29RV236","56",6,"Sun",978,4,"ita_col",-0.041586431398386,0.130553695201923,-0.232512968949061,-0.11529604568918,-1.1661693242537,-0.951325096651437
"9H6005_7","9H6005",7,"27RV510","149",6,"Sun",1397,4,"oy_col",0.427028632720756,0.754480929746641,0.656038096917666,1.00598190852017,0.611583014587082,-0.269685426892802
"9H6005_9","9H6005",9,"28RV036","17",6,"Sun",557,4,"jea_col",-0.477416775850869,-0.922980270490216,1.39743516127101,0.297805185308879,0.0909265598953687,-0.45634999820774
"9H6006_1","9H6006",1,"29RV485","114",6,"Sun",1640,4,"ita_col",1.04480710111635,-0.993907879912009,0.232636017156687,-0.601970206802711,-1.09305666443084,1.27362926694684
"9H6006_10","9H6006",10,"8RV292","92",6,"Sun",1018,4,"cvi_col",-0.041586431398386,0.715218045348787,-0.899794758656476,-0.0836718559310667,-0.538453928777991,-1.64849563265543
"9H6006_13","9H6006",13,"27RV059","19",6,"Sun",1020,4,"oy_col",-0.041586431398386,0.813144910460097,0.656038096917666,1.05465100894484,-0.296854209849155,0.190926249110124
"9H6006_15","9H6006",15,"13RV500","149",6,"Sun",NA,4,"sha_col",2.1406258516707,NA,NA,NA,NA,NA
"9H6006_2","9H6006",2,"29RV192","40",6,"Sun",1411,4,"ita_col",0.427028632720756,0.315298090809669,-0.547470130440572,-0.178465166425221,-1.05456956364234,-0.212545815952937
"9H6006_3","9H6006",3,"157AV","Ita-0",6,"Sun",NA,4,"accession",0.717352592007723,NA,NA,NA,NA,NA
"9H6006_4","9H6006",4,"13RV210","68",6,"Sun",1526,4,"sha_col",0.717352592007723,0.335630372640843,-0.596919669845908,-0.194240787535681,-0.122909941442632,0.970810179597338
"9H6006_5","9H6006",5,"20RV186","51",6,"Sun",1019,4,"bur_col",-0.041586431398386,1.00677739685673,NA,NA,0.354658051282196,0.163797275599457
"9H6006_6","9H6006",6,"224AV","Oy-0",6,"Sun",1017,4,"accession",-0.041586431398386,-0.227939988081207,0.41292908854719,0.0589579043528842,-1.93039417941797,-1.21080034194108
"9H6006_7","9H6006",7,"29RV541","123",6,"Sun",1639,4,"ita_col",1.04480710111635,0.0890518997373894,-0.13770887278823,-0.0836718559310667,-0.399772983002165,1.1113637171292
"9H6006_9","9H6006",9,"8RV218","65",6,"Sun",60,4,"cvi_col",-1.22826610221238,0.254072317789229,0.0491703369527632,0.170247355644987,-0.463970722042981,-1.06348029215176
"9H6007_1","9H6007",1,"29RV090","17",6,"Sun",1410,4,"ita_col",0.427028632720756,0.315298090809669,-0.797611494722258,-0.335916053797486,-2.50289599909403,-0.990939124372918
"9H6007_10","9H6007",10,"8RV342","114",6,"Sun",1014,4,"cvi_col",-0.041586431398386,0.754480929746628,-0.473811537833831,0.218035842767728,-0.526301174944676,-1.34043479201295
"9H6007_11","9H6007",11,"21RV272","79",6,"Sun",562,4,"blh_col",-0.477416775850869,0.0682372538277782,0.612230269955731,0.42574727035255,0.434500759009909,-0.4952064934073
"9H6007_13","9H6007",13,"8RV319","107",6,"Sun",563,4,"cvi_col",-0.477416775850869,0.436736652678838,-0.280272359547341,0.0907235946028233,-0.126447872213441,-0.761797182986863
"9H6007_14","9H6007",14,"28RV047","20",6,"Sun",1259,4,"jea_col",0.206208781238798,1.49776947873369,-0.256362374804405,0.989769310394421,0.16563540896576,-0.875699224990943
"9H6007_15","9H6007",15,"13RV107","38",6,"Sun",1013,4,"sha_col",-0.041586431398386,0.171888631593178,-0.208723520661605,-0.0678499404059088,-0.924889288472242,-1.04862567518947
"9H6007_16","9H6007",16,"8RV403","128",6,"Sun",1012,4,"cvi_col",-0.041586431398386,0.715218045348787,-0.696673010685194,0.043084537756566,-1.17071212403333,-2.65469053582496
"9H6007_4","9H6007",4,"6908","CIBC-5",6,"Sun",1527,4,"accession",0.717352592007723,0.987542346661076,-1.1877714132413,-0.036186589734136,0.070134799032605,-0.157760882571779
"9H6007_5","9H6007",5,"29RV196","42",6,"Sun",258,4,"ita_col",-0.823373927890408,-0.876118276541542,0.457532101753823,-0.367323629256928,-0.781799972931669,-0.947432509217915
"9H6007_6","9H6007",6,"28RV263","68",6,"Sun",1258,4,"jea_col",0.206208781238798,0.871538708970068,0.699676902061035,1.13586962966158,0.59416877963071,0.118216151826216
"9H6007_7","9H6007",7,"20RV123","31",6,"Sun",1642,4,"bur_col",1.04480710111635,0.436736652678838,0.829605127314484,0.876428796996597,0.336970747506748,1.65720563645446
"9H6007_8","9H6007",8,"20RV346","99",6,"Sun",1528,4,"bur_col",0.717352592007723,0.734865021849829,NA,NA,0.412565222595286,0.904321562390975
"9H6008_1","9H6008",1,"29RV012","1",6,"Sun",995,4,"ita_col",-0.041586431398386,-1.16262466306265,0.479765240389381,-0.539557691304641,-0.33669746678462,-0.00662292055629802
"9H6008_10","9H6008",10,"27RV003","3",6,"Sun",993,4,"oy_col",-0.041586431398386,0.516977125489423,0.345676921251071,0.58619981645704,0.279980514357839,-0.209260040749675
"9H6008_11","9H6008",11,"224AV","Oy-0",6,"Sun",1386,4,"accession",0.427028632720756,0.987542346661076,-0.0672125095154778,0.682744132119947,-0.0559835616021938,-0.740202978477051
"9H6008_12","9H6008",12,"29RV403","98",6,"Sun",NA,4,"ita_col",1.85516476995917,-0.121098136437449,NA,NA,NA,NA
"9H6008_14","9H6008",14,"21RV268","78",6,"Sun",994,4,"blh_col",-0.041586431398386,0.213060341904871,1.43848670298083,1.1683929423524,0.123652665054195,-0.0217574025130383
"9H6008_15","9H6008",15,"28RV408","112",6,"Sun",NA,4,"jea_col",2.06477448731124,NA,NA,NA,NA,NA
"9H6008_16","9H6008",16,"29RV063","11",6,"Sun",1588,4,"ita_col",0.888521299216401,0.233586083725098,-0.400753527072042,-0.146893882571647,-0.332668494875015,0.964200320047715
"9H6008_2","9H6008",2,"8RV311","104",6,"Sun",1509,4,"cvi_col",0.717352592007723,0.355925148264826,-1.13460573429965,-0.508307272948435,0.421881208196544,0.266174429242812
"9H6008_3","9H6008",3,"27RV285","81",6,"Sun",1385,4,"oy_col",-0.477416775850869,0.546924531900285,-1.54317156925656,-0.320201817871789,1.0869377672723,NA
"9H6008_4","9H6008",4,"8RV298","96",6,"Sun",1225,4,"cvi_col",0.206208781238798,0.0890518997373894,-0.572159993501171,-0.367323629256928,-1.3185280548108,-1.11582339796474
"9H6008_5","9H6008",5,"13RV284","91",6,"Sun",254,4,"sha_col",-0.823373927890408,-0.829579682584728,-0.184993419719517,-0.772982264212492,-0.471265053457136,-0.367075616904349
"9H6008_6","9H6008",6,"27RV024","9",6,"Sun",253,4,"oy_col",-0.823373927890408,-0.669075894060182,0.936783087783038,0.122514410455733,0.148771903386917,0.0612585530928618
"9H6008_8","9H6008",8,"29RV276","66",6,"Sun",1587,4,"ita_col",0.888521299216401,-1.62254249098608,-1.6563130689661,-2.11634485385576,-2.9217884838484,-0.118353555547955
"9H6008_9","9H6008",9,"27RV264","75",6,"Sun",996,4,"oy_col",-0.041586431398386,-0.489759646492591,0.3231652366692,-0.194240787535681,-0.578601030902215,-0.216939518302049
"9H6009_1","9H6009",1,"29RV453","108",6,"Sun",969,4,"ita_col",-0.041586431398386,1.2921012615241,-0.522849284496642,0.634446752134301,0.190123494444273,-0.916723575513234
"9H6009_11","9H6009",11,"21RV461","132",6,"Sun",NA,4,"blh_col",2.1406258516707,NA,NA,NA,NA,NA
"9H6009_12","9H6009",12,"29RV553","126",6,"Sun",1394,4,"ita_col",0.427028632720756,-0.249459367669014,-1.40435913135216,-1.11210862854198,-3.28069256199161,-1.54505207215818
"9H6009_13","9H6009",13,"29RV368","91",6,"Sun",1514,4,"ita_col",0.717352592007723,0.109823887663719,-0.696673010685194,-0.430054403479267,-0.0891019358882144,0.564955650015303
"9H6009_14","9H6009",14,"21RV114","36",6,"Sun",968,4,"blh_col",-0.041586431398386,1.47918985801552,-0.232512968949061,0.989769310394421,-0.0091843656962836,-0.78036207930522
"9H6009_16","9H6009",16,"13RV485","144",6,"Sun",1742,4,"sha_col",1.38286460619163,0.948988397371548,0.255341541718776,0.876428796996597,0.912611850102872,0.980201707723279
"9H6009_2","9H6009",2,"27RV219","60",6,"Sun",967,4,"oy_col",-0.041586431398386,0.774066037996887,0.457532101753823,0.876428796996597,0.374766565981236,-0.333004036953749
"9H6009_3","9H6009",3,"27RV175","50",6,"Sun",244,4,"oy_col",-0.823373927890408,-1.31128420118174,0.0491703369527793,-0.927625457062566,-0.415230233792595,-0.68698515340244
"9H6009_4","9H6009",4,"20RV156","41",6,"Sun",1393,4,"bur_col",0.427028632720756,0.315298090809669,-0.328276608215762,-0.036186589734136,0.153749813187368,0.809645774082526
"9H6009_5","9H6009",5,"8RV492","146",6,"Sun",1395,4,"cvi_col",0.427028632720756,-0.0154578154079378,-0.449393122007658,-0.367323629256928,-0.356995008126658,0.245200956888433
"9H6009_7","9H6009",7,"27RV189","55",6,"Sun",966,4,"oy_col",-0.041586431398386,0.376182795989478,-0.0672125095154778,0.186170708801607,0.261467527031402,0.272328385844777
"9H6009_8","9H6009",8,"27RV363","100",6,"Sun",243,4,"oy_col",-0.823373927890408,-1.51643302395574,-0.696673010685194,-1.52247247489348,-0.737991679160596,-0.481675845642585
"9H6009_9","9H6009",9,"28RV271","71",6,"Sun",1396,4,"jea_col",0.427028632720756,-0.423543212774735,0.479765240389381,-0.036186589734136,-0.157437764182737,-0.161977359519041
"9H6010_1","9H6010",1,"6928","KNO-18",6,"Sun",NA,4,"accession",1.66282867889105,0.616507413394464,NA,NA,NA,NA
"9H6010_10","9H6010",10,"8296","GD-1",6,"Sun",1030,4,"accession",-0.041586431398386,1.51632624382579,-0.696673010685194,0.714970176720105,0.234247656077684,-2.61176193282023
"9H6010_11","9H6010",11,"13RV192","63",6,"Sun",1238,4,"sha_col",0.206208781238798,0.813144910460097,-0.596919669845908,0.186170708801607,0.0743143834959299,-1.83369269428589
"9H6010_13","9H6010",13,"29RV270","65",6,"Sun",1518,4,"ita_col",0.717352592007723,0.355925148264826,-1.08181005329889,-0.477027745211524,-0.597476495440243,-0.632873853929341
"9H6010_14","9H6010",14,"27RV403","116",6,"Sun",1240,4,"oy_col",0.206208781238798,0.171888631593178,-0.0672125095154778,0.0272175206180774,0.0384419935039855,-0.613345258735665
"9H6010_15","9H6010",15,"27RV494","142",6,"Sun",1239,4,"oy_col",0.206208781238798,0.516977125489423,0.277997967397731,0.538003806325177,-0.291615438998628,-0.34628406638489
"9H6010_16","9H6010",16,"28RV250","64",6,"Sun",255,4,"jea_col",-0.823373927890408,-0.0998763334202285,NA,NA,-0.202586904903134,-0.69014775287237
"9H6010_2","9H6010",2,"6961","Se-0",6,"Sun",NA,4,"accession",2.06477448731124,NA,NA,NA,NA,NA
"9H6010_3","9H6010",3,"28RV512","148",6,"Sun",NA,4,"jea_col",1.85516476995917,1.2921012615241,NA,NA,NA,NA
"9H6010_4","9H6010",4,"29RV392","94",6,"Sun",1237,4,"ita_col",0.206208781238798,-1.46431660553353,-1.322376715238,-1.85140997467928,NA,NA
"9H6010_6","9H6010",6,"20RV462","125",6,"Sun",1637,4,"bur_col",1.04480710111635,-0.946536504493502,-1.08181005329889,-1.40160391497523,-5.14619641548713,-1.92779361491515
"9H6010_8","9H6010",8,"6930","KZ-1",6,"Sun",1517,4,"accession",0.717352592007723,0.793620611353659,0.277997967397731,0.763350586808283,-0.0684663619171015,0.234199560384311
"9H6010_9","9H6010",9,"21RV387","108",6,"Sun",1031,4,"blh_col",-0.041586431398386,0.396403687239879,1.66199285242022,1.494725290265,0.341410404081118,0.394248654155994
"9H6011_1","9H6011",1,"28RV110","32",6,"Sun",1004,4,"jea_col",-0.041586431398386,1.15968016785383,-0.184993419719517,0.747218293674369,0.526594721893344,-0.903523303322239
"9H6011_10","9H6011",10,"27RV053","18",6,"Sun",1003,4,"oy_col",-0.041586431398386,1.10254214825392,0.277997967397731,1.02219973442922,0.880862182401859,-0.133770818233551
"9H6011_11","9H6011",11,"20RV258","70",6,"Sun",1590,4,"bur_col",0.888521299216401,0.616507413394464,0.3231652366692,0.650540297361429,1.3790124403352,1.89924361801806
"9H6011_12","9H6011",12,"8RV232","70",6,"Sun",1002,4,"cvi_col",-0.041586431398386,0.929669046605591,-0.951373297143237,0.0589579043528842,-0.680288216109461,-1.10694239684005
"9H6011_13","9H6011",13,"8RV106","37",6,"Sun",568,4,"cvi_col",-0.477416775850869,0.315298090809669,-0.208723520661605,0.043084537756566,0.0191264273193663,-0.405860499338
"9H6011_14","9H6011",14,"28RV461","132",6,"Sun",NA,4,"jea_col",1.76207308754076,0.536950579501293,NA,NA,NA,NA
"9H6011_15","9H6011",15,"21RV393","110",6,"Sun",565,4,"blh_col",-0.477416775850869,0.109823887663719,NA,NA,0.0826415929174126,-0.423760740554411
"9H6011_2","9H6011",2,"20RV288","77",6,"Sun",566,4,"bur_col",-0.477416775850869,-0.467628074861939,0.656038096917666,0.0589579043528842,0.550208207602783,-0.0170096757207951
"9H6011_5","9H6011",5,"27RV101","29",6,"Sun",567,4,"oy_col",-0.477416775850869,0.0264780277426945,-0.232512968949061,-0.194240787535681,0.517054362462715,0.478868647157844
"9H6011_6","9H6011",6,"21RV210","58",6,"Sun",1398,4,"blh_col",0.427028632720756,0.109823887663719,1.19016897163528,0.892604367439868,-0.331327741632877,0.436511555511939
"9H6011_7","9H6011",7,"13RV181","61",6,"Sun",257,4,"sha_col",-0.823373927890408,0.00553244152341662,0.0491703369527793,-0.0203452026860994,-0.196411559094899,-0.733632100087254
"9H6011_9","9H6011",9,"29RV254","60",6,"Sun",1005,4,"ita_col",-0.041586431398386,0.294927917394201,-0.977288036207195,-0.461377141366787,0.129716548366138,-0.1875597738105
"9H6012_10","9H6012",10,"21RV433","118",6,"Sun",1224,4,"blh_col",0.206208781238798,0.355925148264826,-0.0204953846712669,0.202100211636777,0.189150964858417,0.115638904495409
"9H6012_11","9H6012",11,"29RV599","136",6,"Sun",NA,4,"ita_col",1.66282867889105,-0.737425732673803,NA,NA,NA,NA
"9H6012_12","9H6012",12,"20RV289","78",6,"Sun",1695,4,"bur_col",1.25567441751391,1.17867392036165,-0.425040692242143,0.60227649391896,0.905678261775347,1.48240857764402
"9H6012_13","9H6012",13,"8RV155","50",6,"Sun",555,4,"cvi_col",-0.477416775850869,0.376182795989478,-0.621749971901668,-0.178465166425221,-0.25541287674766,-1.25497362804364
"9H6012_14","9H6012",14,"8213","PRO-0",6,"Sun",554,4,"accession",-0.477416775850869,-0.423543212774735,-0.232512968949061,-0.523936136142653,-0.141868748298657,-1.11359708059627
"9H6012_15","9H6012",15,"20RV244","66",6,"Sun",1632,4,"bur_col",1.04480710111635,-1.62254249098608,-1.5151832079884,-2.04316377052255,-1.11047001799244,1.51754504724395
"9H6012_16","9H6012",16,"29RV058","9",6,"Sun",1223,4,"ita_col",0.206208781238798,-0.993907879912009,-0.596919669845908,-1.14273573584107,-3.55506775047125,-2.40625817680034
"9H6012_2","9H6012",2,"27RV027","11",6,"Sun",997,4,"oy_col",-0.041586431398386,-0.511951839692344,1.41797726786634,0.60227649391896,0.107371512372699,-0.367075616904349
"9H6012_5","9H6012",5,"20RV507","141",6,"Sun",NA,4,"bur_col",2.06477448731124,NA,NA,NA,NA,NA
"9H6012_6","9H6012",6,"13RV247","80",6,"Sun",252,4,"sha_col",-0.823373927890408,-0.714571645820287,-0.646651728833705,-0.989254808936671,-0.00698905466113209,-0.39574088778229
"9H6012_7","9H6012",7,"21RV185","50",6,"Sun",NA,4,"blh_col",2.06477448731124,NA,NA,NA,NA,NA
"9H6012_8","9H6012",8,"29RV522","119",6,"Sun",1222,4,"ita_col",0.206208781238798,-0.445556222889604,-0.425040692242143,-0.664263260096803,-1.28145971159941,-0.550790367790971
"9H6012_9","9H6012",9,"6972","TSU-1",6,"Sun",1387,4,"accession",0.427028632720756,1.25439283507142,0.612230269955731,1.39661880006372,0.905678261775347,0.211128830456719
"9H6013_1","9H6013",1,"29RV315","75",6,"Sun",1641,4,"ita_col",1.04480710111635,0.315298090809669,-0.925542571353329,-0.414382328556856,-0.138297041919512,0.964673437642134
"9H6013_10","9H6013",10,"28RV398","109",6,"Sun",1243,4,"jea_col",0.206208781238798,0.929669046605591,-2.06915508119013,-0.570778753129873,-0.731093241790783,-1.79337926349303
"9H6013_11","9H6013",11,"8RV140","47",6,"Sun",1530,4,"cvi_col",0.717352592007723,0.596668129023671,-0.522849284496642,0.0589579043528842,0.292816678282538,-0.080071180165103
"9H6013_13","9H6013",13,"9057","VINSLOV",6,"Sun",1409,4,"accession",0.427028632720756,-1.31128420118174,-0.13770887278823,-1.05075009770264,-2.40285510740295,0.454820490859536
"9H6013_14","9H6013",14,"27RV215","58",6,"Sun",1041,4,"oy_col",-0.041586431398386,0.929669046605591,-1.1877714132413,-0.0836718559310667,-0.446598576788466,-0.820086830458515
"9H6013_16","9H6013",16,"8RV346","116",6,"Sun",1039,4,"cvi_col",-0.041586431398386,-0.0575744744645495,-0.848543596190362,-0.648701310262501,-1.24764106382008,-3.81706280429419
"9H6013_2","9H6013",2,"20RV327","93",6,"Sun",1407,4,"bur_col",0.427028632720756,-0.1850541862995,0.457532101753823,0.122514410455733,-0.0673275913097929,-0.0198563124271521
"9H6013_3","9H6013",3,"20RV056","14",6,"Sun",1529,4,"bur_col",0.717352592007723,0.813144910460097,-0.0906546578551972,0.52194987098399,0.673677634547697,0.689067987039264
"9H6013_4","9H6013",4,"29RV255","61",6,"Sun",574,4,"ita_col",-0.477416775850869,-0.121098136437449,-0.848543596190362,-0.695364332973495,-0.924889288472242,-0.745153623571999
"9H6013_5","9H6013",5,"27RV379","106",6,"Sun",1408,4,"oy_col",0.427028632720756,0.213060341904871,0.390558445374556,0.377724615717601,-2.34295739766426,-1.35122148205907
"9H6013_6","9H6013",6,"8RV323","109",6,"Sun",1040,4,"cvi_col",-0.041586431398386,0.987542346661076,-0.621749971901668,0.313777145810605,-0.101842889884683,-1.17051390814518
"9H6013_8","9H6013",8,"28RV242","63",6,"Sun",1700,4,"jea_col",1.25567441751391,1.19764187257709,0.255341541718776,1.08712301355934,0.985847145696518,1.55029447439271
"9H6013_9","9H6013",9,"8RV405","129",6,"Sun",1244,4,"cvi_col",0.206208781238798,1.38594338849637,0.0953468310755331,1.13586962966158,0.388611898429454,-1.2650139138388
"9H6014_1","9H6014",1,"29RV466","112",6,"Sun",1515,4,"ita_col",0.717352592007723,0.19249466856271,-0.746990502894239,-0.398703155302864,-0.586438694180285,0.0612585530928618
"9H6014_10","9H6014",10,"21RV457","130",6,"Sun",991,4,"blh_col",-0.041586431398386,1.27325948099862,-0.304243555885595,0.763350586808283,0.209453915278621,-0.460316131838355
"9H6014_12","9H6014",12,"8RV304","100",6,"Sun",989,4,"cvi_col",-0.041586431398386,-0.760352273685909,0.0953468310755331,-0.539557691304641,-2.6218989685244,NA
"9H6014_13","9H6014",13,"20RV137","34",6,"Sun",1516,4,"bur_col",0.717352592007723,1.88288633030717,NA,NA,1.14601420079051,1.45124740516838
"9H6014_14","9H6014",14,"8233","DEM4",6,"Sun",1392,4,"accession",0.427028632720756,0.476926885019993,0.187075916490942,0.441766536922712,-0.141868748298657,0.53407817484416
"9H6014_16","9H6014",16,"20RV045","13",6,"Sun",1226,4,"bur_col",0.206208781238798,0.476926885019993,0.872593441891303,0.941163035990787,1.15366474168767,0.989533811452801
"9H6014_2","9H6014",2,"28RV381","104",6,"Sun",551,4,"jea_col",-0.477416775850869,0.695539726983662,-0.596919669845908,0.0907235946028233,-0.320641714466948,-0.859297627989139
"9H6014_3","9H6014",3,"21RV016","3",6,"Sun",990,4,"blh_col",-0.041586431398386,0.596668129023671,0.0027806626049413,0.409733848376762,-0.392795836047214,-1.33507782502765
"9H6014_4","9H6014",4,"27RV026","10",6,"Sun",988,4,"oy_col",-0.041586431398386,0.987542346661076,-0.746990502894239,0.23397758096801,-0.448039088063045,NA
"9H6014_5","9H6014",5,"8RV272","82",6,"Sun",992,4,"cvi_col",-0.041586431398386,-0.423543212774735,-0.280272359547341,-0.555171907403723,-1.24525329665479,-1.55789381370678
"9H6014_6","9H6014",6,"28RV020","10",6,"Sun",1227,4,"jea_col",0.206208781238798,0.476926885019993,-0.161322066716044,0.202100211636777,0.00285338294069587,-0.421188479614329
"9H6014_7","9H6014",7,"21RV218","62",6,"Sun",1633,4,"blh_col",1.04480710111635,-2.41539852207414,-4.27597239047549,-3.41077619007928,NA,0.914146098723052
"9H6014_8","9H6014",8,"21RV366","100",6,"Sun",1391,4,"blh_col",0.427028632720756,0.476926885019993,0.829605127314484,0.908785274644174,0.17351148817605,0.324305376977271
"9H6014_9","9H6014",9,"21RV093","28",6,"Sun",552,4,"blh_col",-0.477416775850869,-0.946536504493502,0.255341541718776,-0.555171907403723,-0.986370062020304,-0.427628671216687
"9H6015_1","9H6015",1,"28RV389","107",6,"Sun",1010,4,"jea_col",-0.041586431398386,1.2921012615241,-0.256362374804405,0.811780203580858,0.386024732828039,-0.728726222168625
"9H6015_10","9H6015",10,"29RV168","33",6,"Sun",1009,4,"ita_col",-0.041586431398386,-1.31128420118174,-0.498296675299771,-1.28011602414291,-1.0128844084538,0.234199560384311
"9H6015_11","9H6015",11,"27RV273","78",6,"Sun",1008,4,"oy_col",-0.041586431398386,1.06431749179929,0.0953468310755331,0.86025857927561,0.22950862987237,-0.668172849988483
"9H6015_12","9H6015",12,"21RV407","113",6,"Sun",1399,4,"blh_col",0.427028632720756,-1.90117221802091,-0.746990502894239,-1.76222797949961,-0.826853585460025,0.828975100480958
"9H6015_15","9H6015",15,"27RV424","124",6,"Sun",564,4,"oy_col",-0.477416775850869,-0.467628074861939,0.568250718108958,-0.00449737291779976,0.0596387781407304,-0.29511613904245
"9H6015_16","9H6015",16,"28RV201","52",6,"Sun",1006,4,"jea_col",-0.041586431398386,0.355925148264826,0.0722849822062487,0.265879294442183,0.977394902234923,-0.44321624032314
"9H6015_3","9H6015",3,"8RV273","83",6,"Sun",1007,4,"cvi_col",-0.041586431398386,0.987542346661076,-1.0293740851506,0.0589579043528842,0.129716548366138,-0.693318237773042
"9H6015_4","9H6015",4,"8RV053","17",6,"Sun",1236,4,"cvi_col",0.206208781238798,0.695539726983662,-0.376530918761738,0.23397758096801,0.115532353833384,-1.10032379006223
"9H6015_5","9H6015",5,"20RV494","135",6,"Sun",NA,4,"bur_col",-0.041586431398386,-0.806427899690772,1.21104994805556,0.23397758096801,NA,NA
"9H6015_6","9H6015",6,"13RV351","110",6,"Sun",NA,4,"sha_col",2.1406258516707,NA,NA,NA,NA,NA
"9H6015_7","9H6015",7,"21RV019","4",6,"Sun",1522,4,"blh_col",0.717352592007723,0.715218045348787,0.612230269955731,0.941163035990787,0.406609392211685,1.42467073959078
"9H6015_8","9H6015",8,"8RV034","11",6,"Sun",1521,4,"cvi_col",0.717352592007723,-0.0787019723995265,-0.0438262650969466,-0.146893882571647,-0.348845244060377,0.141195891304065
"9H6016_1","9H6016",1,"21RV487","142",6,"Sun",1038,4,"blh_col",-0.041586431398386,-0.423543212774735,0.435253511630953,-0.0678499404059088,-0.543035133947531,-0.500658567092911
"9H6016_10","9H6016",10,"20RV478","130",6,"Sun",1643,4,"bur_col",1.04480710111635,0.0473794624130327,-0.13770887278823,-0.11529604568918,0.680917952939381,1.94129852226241
"9H6016_12","9H6016",12,"6979","WEI-0",6,"Sun",61,4,"accession",-1.22826610221238,0.171888631593178,-0.0906546578551972,0.0113568759849923,-0.332668494875015,-0.741851042091118
"9H6016_13","9H6016",13,"186AV","Col-0",6,"Sun",262,4,"accession",-0.823373927890408,-0.714571645820287,-0.161322066716044,-0.679817612230662,-0.491867654085813,-0.844896804615981
"9H6016_15","9H6016",15,"20RV109","28",6,"Sun",1036,4,"bur_col",-0.041586431398386,0.656087949505021,NA,NA,0.222850921714791,-1.35665167384
"9H6016_2","9H6016",2,"21RV342","95",6,"Sun",1037,4,"blh_col",-0.041586431398386,0.734865021849829,-0.899794758656476,-0.0678499404059088,0.144778647394168,-1.23514095349587
"9H6016_3","9H6016",3,"8RV475","144",6,"Sun",1035,4,"cvi_col",-0.041586431398386,0.294927917394201,-0.874128783907573,-0.398703155302864,-1.04824582777009,-0.976929470741822
"9H6016_5","9H6016",5,"20RV488","133",6,"Sun",1247,4,"bur_col",0.206208781238798,0.0682372538277782,-0.874128783907573,-0.570778753129873,-0.926835552052746,NA
"9H6016_6","9H6016",6,"13RV015","8",6,"Sun",572,4,"sha_col",-0.477416775850869,-0.249459367669014,-0.646651728833705,-0.664263260096803,-0.432264174562197,-0.0515714001943078
"9H6016_7","9H6016",7,"21RV378","104",6,"Sun",NA,4,"blh_col",2.06477448731124,NA,NA,NA,NA,NA
"9H6016_8","9H6016",8,"27RV123","36",6,"Sun",1245,4,"oy_col",0.206208781238798,0.656087949505021,-0.874128783907573,-0.11529604568918,-0.529330715244696,-1.12476953484822
"9H6016_9","9H6016",9,"8RV363","121",6,"Sun",573,4,"cvi_col",-0.477416775850869,-0.357848798137956,-0.208723520661605,-0.461377141366787,-0.307383106830749,-0.579507286020321
"9H6017_1","9H6017",1,"21RV030","6",6,"Sun",NA,4,"blh_col",1.98457496465339,NA,NA,NA,NA,NA
"9H6017_10","9H6017",10,"8RV284","89",6,"Sun",1249,4,"cvi_col",0.206208781238798,0.315298090809669,0.0953468310755331,0.249925405165827,-0.541506606223496,-1.17518453185205
"9H6017_11","9H6017",11,"13RV100","37",6,"Sun",260,4,"sha_col",-0.823373927890408,0.151241790311019,-0.874128783907573,-0.508307272948435,-1.28390365727724,-1.59395637489683
"9H6017_12","9H6017",12,"13RV318","100",6,"Sun",1032,4,"sha_col",-0.041586431398386,-0.899508070064526,-0.977288036207195,-1.31054452267552,-0.954338586823775,-1.21321243537365
"9H6017_13","9H6017",13,"8RV293","93",6,"Sun",575,4,"cvi_col",-0.477416775850869,-0.227939988081207,-0.977288036207195,-0.850404169362451,-0.303426705789411,-0.195114705915441
