"geno","LL_r","LL_d","LL_Lmax","LL_it","LL_is","LW_r","LW_d","LW_Lmax","LW_it","LW_is","LL_STP","LW_STP"
"13RV001",0.0195202493061375,497.434130513939,22.8597244364492,346.332789273143,11.4298622103604,0.0179988445446478,483.582829560395,9.98633394261664,325.00460547937,4.99316697321956,23.3643816313712,11.5226169932161
"13RV100",0.0143462284930535,614.516175947175,18.0816178973557,405.754778220038,9.04080891730282,0.0145417118303609,553.622023930096,6.96061392803473,353.131010298639,3.48030691476558,13.9205569518336,6.74053984807468
"13RV107",0.0154396135858229,597.958894219747,24.5252767629786,403.369862265487,12.26263838037,0.0166285160920669,526.920953758941,8.12474497130235,348.234144822034,4.06237246896449,21.2031730161491,7.37898196001569
"13RV011",0.0182481240235593,524.595414342076,26.8557872531793,363.453595703611,13.4278936300522,0.0167405602703164,511.92067377244,10.8279499366743,336.117731687033,5.41397497876378,25.9073361043168,9.62630798345094
"13RV116",0.0166319847743488,533.76502850065,21.5524794902461,359.752647525934,10.7762397311779,0.0181921986811774,480.845776479037,7.80041731701387,319.726048078504,3.90020862981899,20.937057350396,8.17189037764497
"13RV121",0.015715628675728,577.938491685354,25.7234973724152,387.042306409998,12.8617486887343,0.014605949923132,542.133897209334,8.70767167119212,343.119683398163,4.35383582395279,23.8587189621456,9.10648252946792
"13RV124",0.0172960575523817,554.645015688165,29.2112529921762,381.609902329716,14.6056265061788,0.0163255697251027,537.693863927305,11.269138745434,354.728463083143,5.63456938736171,23.7248713634863,9.18011762821209
"13RV013",0.0168153055241224,555.748282099011,25.5059142957945,377.974343064392,12.7529571488326,0.0174607370167904,511.764545407103,10.0576764064215,340.611682457896,5.02883820630805,23.2442183873329,9.40321280583151
"13RV132",0.0183537678282648,534.327921883621,29.143617134696,372.062448669312,14.5718085826069,0.0170644713152909,512.797450646821,10.5140462070214,337.981249628551,5.25702311158636,28.0082382287268,9.84109145892479
"13RV136",0.0199032390360716,491.522290593253,19.264214717278,345.629641341505,9.63210732735253,0.0185757669231274,483.018108604821,6.77980566063454,322.40229214053,3.38990277575385,18.5833582273104,6.84772967761999
"13RV137",0.0180324398190774,538.095317178616,26.6740046117204,373.299327171036,13.3370023084322,0.0171763823850881,518.449418324314,10.2995640119973,343.524589967696,5.14978200844565,25.1548790547134,9.69250472451374
"13RV139",0.0163995180688506,571.594829081389,29.1395523469271,389.760222313693,14.5697761842365,0.0146392498918469,556.36375936271,11.4937129615148,355.771879349925,5.74685649761922,25.4071567800233,10.1840459274995
"13RV140",0.017696395691614,521.307429077705,17.8735249264715,354.866963069963,8.9367624371516,0.0168200618340032,492.882839462079,6.47301189433605,320.032162237965,3.23650591439361,17.0901824549959,6.61452308558869
"13RV141",0.0173360687501077,569.225251962529,28.42420451013,395.376161573014,14.2121022616487,0.0167737099086324,534.322364681425,10.3901090794694,355.209281508575,5.19505454570106,26.7289524644452,9.84940316107036
"13RV144",0.0191989832014042,531.718270101211,26.058277331655,375.371226113476,13.0291386656759,0.0169507376947998,526.945026467564,9.78903922196857,349.945466791167,4.89451961067245,23.7221444860008,8.06464174011496
"13RV146",0.0207356649182245,496.899642238362,25.5028250404698,353.474686597673,12.7514125172875,0.0183204324453555,512.384691641448,9.86303480434359,344.62881211422,4.93151740327865,24.2762183596022,9.51476039464122
"13RV015",0.0220017914507445,492.705983703572,24.0813929442949,356.23646399112,12.0406964673025,0.0202949405463969,490.55819010546,10.6475350809198,338.050225865119,5.32376754779927,23.263222367062,9.63261136383462
