"geno","plant_id","tray","pot_pos","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry","A4","B4","A5","B5","A42","B42","AA","AB","BA","BB"
"20RV_20RV406","9H4002_1","9H4002",1,"113",4,"Sun",1138,4,"bur_col",0.206208781238798,-1.62254249098608,-1.08181005329889,-1.80687063519262,-2.06255769806838,-1.87549448028749,0.999999999956817,4.31827906766102e-11,0.999999999999996,3.5527136788005e-15,0.999999999999998,1.88737914186277e-15,0.999999999956814,3.55271367864709e-15,4.31827906766101e-11,1.53416091125572e-25
"20RV_20RV406","9L1002_1","9L1002",1,"113",1,"Shade",1260,4,"bur_col",0.427028632720756,-0.946536504493501,-1.16114166105029,-1.44700375347058,-1.0149426104942,-1.80132824934641,0.999999999956817,4.31827906766102e-11,0.999999999999996,3.5527136788005e-15,0.999999999999998,1.88737914186277e-15,0.999999999956814,3.55271367864709e-15,4.31827906766101e-11,1.53416091125572e-25
"20RV_20RV409","2H4012_3","2H4012",3,"114",4,"Sun",948,1,"bur_col",-0.177391632843378,1.07388371931286,NA,NA,0.665676774860116,0.0887192503330127,0.114686892236572,0.885313107763428,-8.88178419700125e-16,1,0,1,-1.01862422706997e-16,0.114686892236572,-7.86315996993128e-16,0.885313107763429
"20RV_20RV409","2L1012_3","2L1012",3,"114",1,"Shade",525,1,"bur_col",-0.477416775850869,0.916773628578387,0.858281514413798,1.29325289154297,0.235193821823895,-0.550790367790971,0.114686892236572,0.885313107763428,-8.88178419700125e-16,1,0,1,-1.01862422706997e-16,0.114686892236572,-7.86315996993128e-16,0.885313107763429
"20RV_20RV409","5H6002_2","5H6002",2,"114",6,"Sun",1559,2,"bur_col",0.888521299216401,-0.336062828260924,-1.82983092422944,-1.40160391497523,-0.429412599590682,0.263087189534858,0.114686892236572,0.885313107763428,-8.88178419700125e-16,1,0,1,-1.01862422706997e-16,0.114686892236572,-7.86315996993128e-16,0.885313107763429
"20RV_20RV409","5L3002_2","5L3002",2,"114",3,"Shade",1320,2,"bur_col",0.427028632720756,1.57186093756389,-0.0204953846712669,1.21721597582739,0.900617608033743,0.348495070270051,0.114686892236572,0.885313107763428,-8.88178419700125e-16,1,0,1,-1.01862422706997e-16,0.114686892236572,-7.86315996993128e-16,0.885313107763429
"20RV_20RV409","8H4023_12","8H4023",12,"114",4,"Sun",NA,3,"bur_col",1.38286460619163,0.556890021048638,NA,NA,NA,NA,0.114686892236572,0.885313107763428,-8.88178419700125e-16,1,0,1,-1.01862422706997e-16,0.114686892236572,-7.86315996993128e-16,0.885313107763429
"20RV_20RV409","8L1023_12","8L1023",12,"114",1,"Shade",1339,3,"bur_col",0.717352592007723,0.456849436894316,0.590262131547987,0.714970176720105,1.51392969966602,1.33356915021951,0.114686892236572,0.885313107763428,-8.88178419700125e-16,1,0,1,-1.01862422706997e-16,0.114686892236572,-7.86315996993128e-16,0.885313107763429
"20RV_20RV409","9H4009_13","9H4009",13,"114",4,"Sun",1784,4,"bur_col",1.50084858465274,0.396403687239879,0.300605724477762,0.457791628878003,NA,NA,0.114686892236572,0.885313107763428,-8.88178419700125e-16,1,0,1,-1.01862422706997e-16,0.114686892236572,-7.86315996993128e-16,0.885313107763429
"20RV_20RV409","9L1009_13","9L1009",13,"114",1,"Shade",1422,4,"bur_col",0.717352592007723,1.25439283507142,0.612230269955731,1.39661880006372,1.62125892471817,0.210326378609176,0.114686892236572,0.885313107763428,-8.88178419700125e-16,1,0,1,-1.01862422706997e-16,0.114686892236572,-7.86315996993128e-16,0.885313107763429
"20RV_20RV419","2H5024_6","2H5024",6,"115",5,"Sun",1326,1,"bur_col",0.427028632720756,0.141447336622146,NA,NA,1.13116119619711,1.49376645461057,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV419","2L2024_6","2L2024",6,"115",2,"Shade",861,1,"bur_col",-0.177391632843378,1.10254214825392,0.147045472018653,0.914180093581578,1.63323804772423,1.31235300085007,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV419","5H4021_5","5H4021",5,"115",4,"Sun",1340,2,"bur_col",0.427028632720756,0.233586083725098,0.546195679733624,0.505901666945777,0.864759190467369,0.911205643381395,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV419","5L1021_5","5L1021",5,"115",1,"Shade",1052,2,"bur_col",0.206208781238798,1.40463966796495,0.524096661521485,1.46200375203858,0.783876684876683,0.516127930486045,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV419","8H5008_7","8H5008",7,"115",5,"Sun",1430,3,"bur_col",0.717352592007723,0.852103708493241,0.232636017156687,0.779488347279417,1.36751342233765,1.17716085936181,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV419","8L2008_7","8L2008",7,"115",2,"Shade",699,3,"bur_col",-0.041586431398386,1.08344322059513,0.164220445605791,0.924971502748466,1.57334210837899,0.19499049871939,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV419","9H5020_16","9H5020",16,"115",5,"Sun",1364,4,"bur_col",0.427028632720756,0.576795767032231,0.0260023987070229,0.409733848376762,0.614593043339384,0.206307110488385,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV419","9L2020_16","9L2020",16,"115",2,"Shade",1081,4,"bur_col",0.206208781238798,0.355925148264826,0.677878461191582,0.698854386825025,0.0458922388479738,-0.163033561336714,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV421","2H4019_8","2H4019",8,"116",4,"Sun",1095,1,"bur_col",-0.177391632843378,0.823870463709059,NA,NA,1.97630049600118,0.33681905065682,4.31832347658201e-11,0.999999999956817,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-3.83544172118456e-26,4.31832347658201e-11,-8.88178419661771e-16,0.999999999956818
"20RV_20RV421","2L1019_8","2L1019",8,"116",1,"Shade",521,1,"bur_col",-0.477416775850869,-0.449230755230691,1.58791063392137,0.782178504397793,-0.655481697647094,-0.336612576605543,4.31832347658201e-11,0.999999999956817,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-3.83544172118456e-26,4.31832347658201e-11,-8.88178419661771e-16,0.999999999956818
"20RV_20RV421","5H5010_13","5H5010",13,"116",5,"Sun",1731,2,"bur_col",1.38286460619163,-1.08973760882439,0.232636017156687,-0.664263260096803,-1.10391731530767,2.48381268346476,4.31832347658201e-11,0.999999999956817,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-3.83544172118456e-26,4.31832347658201e-11,-8.88178419661771e-16,0.999999999956818
"20RV_20RV421","5L2010_13","5L2010",13,"116",2,"Shade",1305,2,"bur_col",0.427028632720756,1.14066042037095,-0.232512968949061,0.698854386825025,1.41445527825501,1.41559149877633,4.31832347658201e-11,0.999999999956817,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-3.83544172118456e-26,4.31832347658201e-11,-8.88178419661771e-16,0.999999999956818
"20RV_20RV421","8H6007_10","8H6007",10,"116",6,"Sun",NA,3,"bur_col",1.50084858465274,-0.314331642108113,NA,NA,NA,NA,4.31832347658201e-11,0.999999999956817,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-3.83544172118456e-26,4.31832347658201e-11,-8.88178419661771e-16,0.999999999956818
"20RV_20RV421","8L3007_10","8L3007",10,"116",3,"Shade",1216,3,"bur_col",0.427028632720756,-0.121098136437449,1.2527073752189,0.763350586808283,1.48769480426099,1.88168943914421,4.31832347658201e-11,0.999999999956817,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-3.83544172118456e-26,4.31832347658201e-11,-8.88178419661771e-16,0.999999999956818
"20RV_20RV421","9H5007_7","9H5007",7,"116",5,"Sun",1499,4,"bur_col",0.717352592007723,-0.401588189902781,0.524096661521485,0.0113568759849923,-0.259253100346809,1.61931530861776,4.31832347658201e-11,0.999999999956817,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-3.83544172118456e-26,4.31832347658201e-11,-8.88178419661771e-16,0.999999999956818
"20RV_20RV421","9L2007_7","9L2007",7,"116",2,"Shade",145,4,"bur_col",-0.823373927890408,0.213060341904871,-0.256362374804405,-0.0678499404059088,-0.14544834341563,-0.165148473863693,4.31832347658201e-11,0.999999999956817,-8.88178419700125e-16,1,0.999999999999998,1.88737914186277e-15,-3.83544172118456e-26,4.31832347658201e-11,-8.88178419661771e-16,0.999999999956818
"20RV_20RV428","2H6014_2","2H6014",2,"117",6,"Sun",1005,1,"bur_col",-0.177391632843378,-0.450744273960923,NA,NA,-1.82261491903247,-0.651168880614622,0.999999999956817,4.31827906766102e-11,0,1,0,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV428","2L3014_2","2L3014",2,"117",3,"Shade",363,1,"bur_col",-0.823373927890408,0.396403687239879,-1.07655043473948,-0.369939664217681,-2.28536291114111,-1.14742661392018,0.999999999956817,4.31827906766102e-11,0,1,0,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV428","5H4017_9","5H4017",9,"117",4,"Sun",1718,2,"bur_col",1.38286460619163,2.4531002004798,-0.772262593480366,1.51109327978723,2.42408108008522,1.87127189104203,0.999999999956817,4.31827906766102e-11,0,1,0,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV428","5L1017_9","5L1017",9,"117",1,"Shade",1031,2,"bur_col",0.206208781238798,0.910321138405219,0.808051525159321,1.24978987530147,1.58311779095908,0.805959806052117,0.999999999956817,4.31827906766102e-11,0,1,0,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV428","8H4012_5","8H4012",5,"117",4,"Sun",NA,3,"bur_col",1.50084858465274,1.47918985801552,NA,NA,NA,NA,0.999999999956817,4.31827906766102e-11,0,1,0,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV428","8L1012_5","8L1012",5,"117",1,"Shade",1172,3,"bur_col",0.427028632720756,1.12161448054209,1.33561066651419,1.83944391852492,1.63652799949377,0.913166601816217,0.999999999956817,4.31827906766102e-11,0,1,0,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV428","9H5019_16","9H5019",16,"117",5,"Sun",1629,4,"bur_col",1.04480710111635,1.08344322059513,0.677878461191582,1.29868826018162,0.765435586286875,1.23270173726651,0.999999999956817,4.31827906766102e-11,0,1,0,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV428","9L2019_16","9L2019",16,"117",2,"Shade",NA,4,"bur_col",1.98457496465339,NA,NA,NA,NA,NA,0.999999999956817,4.31827906766102e-11,0,1,0,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV438","2H6018_7","2H6018",7,"118",6,"Sun",NA,1,"bur_col",1.25567441751391,1.29723563712955,NA,NA,NA,NA,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV438","2L3018_7","2L3018",7,"118",3,"Shade",NA,1,"bur_col",0.717352592007723,-0.108174834814244,NA,NA,NA,NA,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV438","8H4007_4","8H4007",4,"118",4,"Sun",NA,3,"bur_col",1.66282867889105,NA,NA,NA,NA,NA,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV438","8L1007_4","8L1007",4,"118",1,"Shade",1327,3,"bur_col",0.717352592007723,-0.314331642108113,1.10629101512555,0.505901666945777,1.63693880128579,1.63883047429257,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV438","9H5009_5","9H5009",5,"118",5,"Sun",1791,4,"bur_col",1.50084858465274,-0.737425732673803,1.45896367757239,0.47382252714201,NA,NA,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV438","9L2009_5","9L2009",5,"118",2,"Shade",1432,4,"bur_col",0.717352592007723,1.97323766669836,1.86199147960203,3.03600341061975,1.97258335469121,1.45432387393367,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV440","2H5002_7","2H5002",7,"119",5,"Sun",739,1,"bur_col",-0.477416775850869,1.10254214825392,-0.511928635276923,0.397727629041178,0.634769483673749,-0.359699742511522,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV440","2L2002_7","2L2002",7,"119",2,"Shade",583,1,"bur_col",-0.823373927890408,1.44196142345855,-0.957844062126987,0.403330120401265,0.620596804687004,-0.894179465884311,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV440","5H5016_5","5H5016",5,"119",5,"Sun",1879,2,"bur_col",1.85516476995917,1.31091835626364,-0.328276608215762,0.779488347279417,NA,NA,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV440","5L2016_5","5L2016",5,"119",2,"Shade",1414,2,"bur_col",0.625424487034454,1.12161448054209,0.277997967397731,1.03842277293528,1.90638769753359,1.34425054084344,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV440","8H5010_2","8H5010",2,"119",5,"Sun",NA,3,"bur_col",1.50084858465274,-1.93032521984549,NA,NA,NA,NA,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV440","8L2010_2","8L2010",2,"119",2,"Shade",1341,3,"bur_col",0.717352592007723,0.151241790311019,1.12731410342529,0.876428796996597,1.74364473941385,0.949457754952827,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV440","9H4001_7","9H4001",7,"119",4,"Sun",NA,4,"bur_col",1.98457496465339,NA,NA,NA,NA,NA,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV440","9L1001_7","9L1001",7,"119",1,"Shade",1594,4,"bur_col",1.04480710111635,1.66397567433703,0.829605127314484,1.92181999322893,2.64840706421985,1.34057578327922,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV445","2H6023_1","2H6023",1,"120",6,"Sun",1337,1,"bur_col",0.427028632720756,1.20362642292312,NA,NA,1.29633900622939,0.699887793957011,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV445","2L3023_1","2L3023",1,"120",3,"Shade",637,1,"bur_col",-0.477416775850869,1.29523915345521,1.54055110740497,2.25243573468517,0.755792828956241,-0.273124570228562,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV445","5H6019_6","5H6019",6,"120",6,"Sun",1798,2,"bur_col",1.50084858465274,-2.24069719178515,-0.522849284496642,-1.79200112309246,-0.25285779339827,2.2434909656566,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV445","5L3019_6","5L3019",6,"120",3,"Shade",1316,2,"bur_col",0.427028632720756,0.0264780277426945,1.92142696986978,1.41295773997304,-0.445159358268174,0.894926855957845,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV445","8L1021_1","8L1021",1,"120",1,"Shade",1329,3,"bur_col",0.717352592007723,-1.23644994902393,1.04300382752981,-0.178465166425221,0.878937965985157,1.33134979370108,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV445","9L3014_11","9L3014",11,"120",3,"Shade",1112,4,"bur_col",0.206208781238798,0.0473794624130474,0.915425197991654,0.634446752134301,0.00829581153841715,0.778818832424992,0.999999999956817,4.31827906766102e-11,0,1,-8.88178419700125e-16,1,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV449","2H5009_13","2H5009",13,"121",5,"Sun",1155,1,"bur_col",0.206208781238798,0.74294590760469,NA,NA,-0.138297041919512,0.901361315853116,0.808502306092493,0.191497693907507,0.999999999999996,3.5527136788005e-15,0.999999999999998,1.88737914186277e-15,0.808502306092491,2.87237720219655e-15,0.191497693907506,6.8033647660395e-16
"20RV_20RV449","2L2009_13","2L2009",13,"121",2,"Shade",1063,1,"bur_col",0.206208781238798,0.734865021849829,NA,NA,0.920143260488468,0.950890926195441,0.808502306092493,0.191497693907507,0.999999999999996,3.5527136788005e-15,0.999999999999998,1.88737914186277e-15,0.808502306092491,2.87237720219655e-15,0.191497693907506,6.8033647660395e-16
"20RV_20RV449","5L3008_11","5L3008",11,"121",3,"Shade",839,2,"bur_col",-0.177391632843378,0.556890021048638,0.524096661521501,0.747218293674369,0.124664874745117,-0.329405372176283,0.808502306092493,0.191497693907507,0.999999999999996,3.5527136788005e-15,0.999999999999998,1.88737914186277e-15,0.808502306092491,2.87237720219655e-15,0.191497693907506,6.8033647660395e-16
"20RV_20RV449","9L1003_2","9L1003",2,"121",1,"Shade",617,4,"bur_col",-0.041586431398386,0.0890518997373894,-0.184993419719517,-0.11529604568918,-0.233822456396967,-1.01533185922738,0.808502306092493,0.191497693907507,0.999999999999996,3.5527136788005e-15,0.999999999999998,1.88737914186277e-15,0.808502306092491,2.87237720219655e-15,0.191497693907506,6.8033647660395e-16
"20RV_20RV455","2H6010_13","2H6010",13,"122",6,"Sun",186,1,"bur_col",-1.45837633437157,0.987542346661076,-1.00328791460416,0.220692375603366,-0.88266787212046,-1.70573877056123,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV455","2L3010_13","2L3010",13,"122",3,"Shade",25,1,"bur_col",-1.98971269837454,0.339015429539426,NA,NA,-2.29480972842264,-1.95488670936041,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV455","5H6010_10","5H6010",10,"122",6,"Sun",1642,2,"bur_col",1.04480710111635,1.23550114173574,0.435253511630953,1.24978987530147,1.74711599917106,1.70555967400653,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV455","5L3010_10","5L3010",10,"122",3,"Shade",1135,2,"bur_col",0.206208781238798,2.36520887220439,-0.400753527072042,1.67503492084543,1.53498083324859,0.00648245654197233,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV455","8H4010_12","8H4010",12,"122",4,"Sun",NA,3,"bur_col",1.25567441751391,-1.70394507387433,NA,NA,NA,NA,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV455","8L1010_12","8L1010",12,"122",1,"Shade",1180,3,"bur_col",0.427028632720756,0.355925148264826,0.979384300870682,0.924971502748466,1.5501692504742,0.849075321896458,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV455","9H6005_13","9H6005",13,"122",6,"Sun",1634,4,"bur_col",1.04480710111635,-1.16262466306265,0.656038096917666,-0.414382328556856,-1.1798375198877,1.83773414916504,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV455","9L3005_13","9L3005",13,"122",3,"Shade",1105,4,"bur_col",0.206208781238798,0.987542346661076,1.04300382752981,1.494725290265,1.02454340206133,0.551804427723841,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV456","2H6008_10","2H6008",10,"123",6,"Sun",NA,1,"bur_col",1.55672511375467,0.0508587781926898,NA,-0.534351320163971,NA,NA,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV456","2L3008_10","2L3008",10,"123",3,"Shade",1430,1,"bur_col",0.717352592007723,0.670026690031535,NA,NA,1.65978852691147,1.02264943471663,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV456","5H6006_16","5H6006",16,"123",6,"Sun",1645,2,"bur_col",1.04480710111635,0.0890518997373894,0.3231652366692,0.23397758096801,1.04676101697037,NA,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV456","5L3006_16","5L3006",16,"123",3,"Shade",1326,2,"bur_col",0.427028632720756,1.81024642916353,-0.376530918761738,1.1846622258815,1.73745631776148,0.375841101440188,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV456","8H4012_9","8H4012",9,"123",4,"Sun",1490,3,"bur_col",0.888521299216401,-0.852809319620433,0.164220445605791,-0.555171907403723,0.889812795133983,1.19387768217655,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV456","8L1012_9","8L1012",9,"123",1,"Shade",602,3,"bur_col",-0.041586431398386,-0.206471815857444,1.04300382752981,0.538003806325177,1.76703663361298,0.936495974395392,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV456","9H4003_12","9H4003",12,"123",4,"Sun",1354,4,"bur_col",0.427028632720756,0.171888631593178,0.164220445605791,0.186170708801607,0.560337256457876,0.118216151826216,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV456","9L1003_12","9L1003",12,"123",1,"Shade",615,4,"bur_col",-0.041586431398386,0.0890518997373894,1.27348429722495,0.941163035990787,1.42842889878499,0.241281912110076,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV460","5H5024_11","5H5024",11,"124",5,"Sun",1467,2,"bur_col",0.625424487034454,-0.445556222889604,0.612230269955731,0.043084537756566,0.282739568058765,0.776668508229915,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV460","5L2024_11","5L2024",11,"124",2,"Shade",1073,2,"bur_col",0.206208781238798,0.596668129023671,-0.13770887278823,0.313777145810605,0.874439525624852,0.661948318801556,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV460","8H5007_2","8H5007",2,"124",5,"Sun",1429,3,"bur_col",0.717352592007723,-0.423543212774735,-0.425040692242143,-0.648701310262501,1.08353126214189,1.80237726116365,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV460","8L2007_2","8L2007",2,"124",2,"Shade",995,3,"bur_col",0.206208781238798,0.695539726983662,0.894028744580012,1.13586962966158,1.62911673682602,0.81227289947678,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV460","9H4009_5","9H4009",5,"124",4,"Sun",1343,4,"bur_col",0.427028632720756,-1.26127882128687,1.16925283441691,-0.0994872325342734,0.664217935478164,0.895918614462264,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV460","9L1009_5","9L1009",5,"124",1,"Shade",642,4,"bur_col",-0.041586431398386,0.516977125489423,1.56086886181157,1.51109327978723,1.02100843936605,0.659616456371983,4.31832347658201e-11,0.999999999956817,0,1,0.999999999999998,1.88737914186277e-15,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV462","2H5024_12","2H5024",12,"125",5,"Sun",NA,1,"bur_col",1.11801967953,1.86475662191525,0.106858109845948,1.63968451047026,NA,NA,4.31832347658201e-11,0.999999999956817,0.999999999999996,3.5527136788005e-15,-8.88178419700125e-16,1,4.31832347658199e-11,1.53417668847382e-25,0.999999999956813,3.55271367864708e-15
"20RV_20RV462","2L2024_12","2L2024",12,"125",2,"Shade",NA,1,"bur_col",2.06477448731124,NA,NA,NA,NA,NA,4.31832347658201e-11,0.999999999956817,0.999999999999996,3.5527136788005e-15,-8.88178419700125e-16,1,4.31832347658199e-11,1.53417668847382e-25,0.999999999956813,3.55271367864708e-15
"20RV_20RV462","5H6021_2","5H6021",2,"125",6,"Sun",1689,2,"bur_col",0.625424487034454,-1.12606792634026,-3.28030535318191,-2.40554630310721,-0.181686198171625,-0.894179465884311,4.31832347658201e-11,0.999999999956817,0.999999999999996,3.5527136788005e-15,-8.88178419700125e-16,1,4.31832347658199e-11,1.53417668847382e-25,0.999999999956813,3.55271367864708e-15
"20RV_20RV462","5L3021_2","5L3021",2,"125",3,"Shade",1319,2,"bur_col",0.427028632720756,0.233586083725098,1.21104994805556,1.00598190852017,-0.104170210538576,-0.560768564737253,4.31832347658201e-11,0.999999999956817,0.999999999999996,3.5527136788005e-15,-8.88178419700125e-16,1,4.31832347658199e-11,1.53417668847382e-25,0.999999999956813,3.55271367864708e-15
