"geno","plant_id","tray","pot_pos","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry","A4","B4","A5","B5","AA","AB","BA","BB"
"13RV_13RV254","3L3005_13","3L3005",13,"82",3,"Shade",213,0,"sha_col",-2.07665697818687,-0.714571645820287,-0.400753527072042,-0.834935687559888,1.9596808179454,-1.69478653154291,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3L3017_16","3L3017",16,"82",3,"Shade",258,0,"sha_col",-2.07665697818687,-1.23644994902393,-0.280272359547358,-1.09678196858574,-1.20288691861614,-1.27513880001045,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","5H6017_9","5H6017",9,"82",6,"Sun",403,2,"sha_col",-0.823373927890408,-0.534205581454125,0.829605127314498,0.138419184690486,-0.0224187684570878,-0.25828575341406,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","5L3017_9","5L3017",9,"82",3,"Shade",572,2,"sha_col",-0.477416775850869,0.890944438467559,0.277997967397731,0.844093730339241,0.343182922390563,-0.610367123943951,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","8H6009_5","8H6009",5,"82",6,"Sun",572,3,"sha_col",-0.477416775850869,-1.08973760882439,0.255341541718776,-0.648701310262501,-0.894071253546119,-0.765152368212761,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","8L3009_5","8L3009",5,"82",3,"Shade",225,3,"sha_col",-0.823373927890408,0.233586083725098,0.345676921251071,0.361728844129346,-0.17924494606731,-2.20509450071196,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","9H4003_14","9H4003",14,"82",4,"Sun",489,4,"sha_col",-0.477416775850869,-0.5565218248775,0.568250718108958,-0.0678499404059088,-0.139486736392181,-0.669729970676423,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","9L1003_14","9L1003",14,"82",1,"Shade",294,4,"sha_col",-0.477416775850869,-0.249459367669014,0.345676921251071,-0.00449737291779976,-0.757118446288906,-0.821842793631578,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV255","2H6009_11","2H6009",11,"83",6,"Sun",NA,1,"sha_col",1.25567441751391,1.66397567433703,NA,NA,NA,NA,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","2L3009_11","2L3009",11,"83",3,"Shade",1437,1,"sha_col",0.717352592007723,1.54248541800362,NA,NA,1.66868284572577,1.47737092991692,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
