"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","envelope","rep","cross","bd","h3_h1","i_dry","r_dry"
"2H6019_3","2H6019",3,"20RV043","12",6,"Sun",1546,1,"bur_col",0.882001847873681,0.805612675488893,0.638978224020559,0.884241091127488
"2H6019_5","2H6019",5,"29RV196","42",6,"Sun",1547,1,"ita_col",0.882001847873681,0.67840581581456,1.00194162299451,1.13300245653736
"2H6019_8","2H6019",8,"8RV298","96",6,"Sun",NA,1,"cvi_col",0.882001847873681,0.411081893068604,NA,NA
"2H6020_1","2H6020",1,"8RV398","125",6,"Sun",1203,1,"cvi_col",0.187423883105303,NA,0.961574077724045,0.78956694788382
"2H6020_10","2H6020",10,"27RV176","51",6,"Sun",NA,1,"oy_col",1.80232942528854,NA,NA,NA
"2H6020_13","2H6020",13,"20RV084","22",6,"Sun",804,1,"bur_col",-0.490407063498618,0.72326065090733,0.81107949247336,-0.233136575912533
"2H6020_14","2H6020",14,"20RV479","131",6,"Sun",1346,1,"bur_col",0.410114698004073,NA,1.11641169113237,0.295339184707488
"2H6020_15","2H6020",15,"166AV","Cvi-0",6,"Sun",1345,1,"accession",0.410114698004073,NA,0.985790944560568,0.763864985904151
"2H6020_16","2H6020",16,"20RV180","47",6,"Sun",NA,1,"bur_col",1.26420229517191,NA,NA,NA
"2H6020_2","2H6020",2,"21RV065","22",6,"Sun",494,1,"blh_col",-0.827273937535105,-0.0213063336722642,0.0647756006924098,-0.329349410010807
"2H6020_5","2H6020",5,"13RV144","48",6,"Sun",1537,1,"sha_col",0.882001847873681,0.833930122085625,0.959743614012878,-0.0733123699043667
"2H6020_6","2H6020",6,"27RV374","105",6,"Sun",1202,1,"oy_col",0.187423883105303,NA,0.228479038226163,1.14170230955481
"2H6020_7","2H6020",7,"29RV205","46",6,"Sun",493,1,"ita_col",-0.827273937535105,0.650187453776285,0.315408590126052,-1.12293046955845
"2H6020_8","2H6020",8,"29RV364","90",6,"Sun",NA,1,"ita_col",1.58249310859434,-0.132085924107638,NA,NA
"2H6020_8","2H6020",8,"6967","SQ-8",6,"Sun",NA,1,"accession",1.58249310859434,-0.132085924107638,NA,NA
"2H6021_1","2H6021",1,"29RV393","95",6,"Sun",NA,1,"ita_col",1.58249310859434,-0.571640054269237,NA,NA
"2H6021_11","2H6021",11,"29RV291","68",6,"Sun",489,1,"ita_col",-0.827273937535105,0.730859645080748,-0.318435897621436,-0.639367509467103
"2H6021_14","2H6021",14,"8RV285","90",6,"Sun",NA,1,"cvi_col",0.882001847873681,0.20125813970518,NA,NA
"2H6021_15","2H6021",15,"27RV273","78",6,"Sun",1003,1,"oy_col",-0.194996438790942,NA,0.183218631091946,1.01490628373838
"2H6021_16","2H6021",16,"28RV074","26",6,"Sun",1542,1,"jea_col",0.882001847873681,-0.47599361679815,0.335104793020255,1.36277169873769
"2H6021_2","2H6021",2,"29RV084","15",6,"Sun",1543,1,"ita_col",0.882001847873681,1.64808918811421,1.96571645954817,0.868856336744781
"2H6021_3","2H6021",3,"21RV163","46",6,"Sun",488,1,"blh_col",-0.827273937535105,-0.195233445932737,0.446072497923735,-0.621723676276977
"2H6021_4","2H6021",4,"21RV489","143",6,"Sun",1211,1,"blh_col",0.187423883105303,NA,0.888658568949986,0.826013442875155
"2H6021_5","2H6021",5,"29RV430","103",6,"Sun",NA,1,"ita_col",1.80232942528854,NA,NA,NA
"2H6021_8","2H6021",8,"29RV122","21",6,"Sun",1002,1,"ita_col",-0.194996438790942,NA,0.648572462268771,-0.148352938550569
"2H6021_9","2H6021",9,"5837","BOR-1",6,"Sun",NA,1,"accession",1.90275823628666,NA,NA,NA
"2H6022_1","2H6022",1,"13RV351","110",6,"Sun",1528,1,"sha_col",0.882001847873681,0.621987424391803,0.747831610209921,0.910052848719204
"2H6022_10","2H6022",10,"28RV513","149",6,"Sun",1527,1,"jea_col",0.882001847873681,1.7489720647279,1.35649567934132,1.16538704036768
"2H6022_12","2H6022",12,"27RV212","57",6,"Sun",809,1,"oy_col",-0.490407063498618,-2.35181013427185,-1.76663365982479,-1.01695168772163
"2H6022_13","2H6022",13,"8RV377","122",6,"Sun",1011,1,"cvi_col",-0.194996438790942,NA,0.73041124426248,-1.15147405507841
"2H6022_15","2H6022",15,"29RV213","48",6,"Sun",811,1,"ita_col",-0.490407063498618,0.590491562766614,0.744362110831065,0.185898806141344
"2H6022_2","2H6022",2,"21RV478","136",6,"Sun",1332,1,"blh_col",0.410114698004073,NA,1.46169645095704,0.687561931530129
"2H6022_3","2H6022",3,"29RV346","86",6,"Sun",NA,1,"ita_col",1.26420229517191,NA,NA,NA
"2H6022_4","2H6022",4,"27RV393","113",6,"Sun",1010,1,"oy_col",-0.194996438790942,NA,0.940710653407401,-0.199662428726441
"2H6022_7","2H6022",7,"13RV327","104",6,"Sun",810,1,"sha_col",-0.827273937535105,-0.537154877082858,1.38329487482575,-0.629046348531678
"2H6023_1","2H6023",1,"20RV445","120",6,"Sun",1337,1,"bur_col",0.410114698004073,NA,1.29560131007842,0.691034955452156
"2H6023_10","2H6023",10,"27RV467","133",6,"Sun",NA,1,"oy_col",1.39811494988812,-0.692666939148651,NA,NA
"2H6023_11","2H6023",11,"27RV409","119",6,"Sun",794,1,"oy_col",-0.490407063498618,0.949881693517481,0.944411387895001,0.371643199257202
"2H6023_12","2H6023",12,"29RV368","91",6,"Sun",1334,1,"ita_col",0.187423883105303,NA,-0.926621144111793,-0.886593619821105
"2H6023_13","2H6023",13,"29RV548","125",6,"Sun",1338,1,"ita_col",0.410114698004073,NA,1.68131054886019,0.392939233715278
"2H6023_14","2H6023",14,"29RV390","93",6,"Sun",1336,1,"ita_col",0.410114698004073,NA,-0.0148465370287304,-0.0733123699043667
"2H6023_16","2H6023",16,"20RV379","109",6,"Sun",1545,1,"bur_col",0.882001847873681,0.285054801831583,0.676302939322199,1.20424351601799
"2H6023_2","2H6023",2,"13RV199","65",6,"Sun",1215,1,"sha_col",0.187423883105303,NA,0.717048552579007,-0.237515752489572
"2H6023_3","2H6023",3,"27RV169","48",6,"Sun",793,1,"oy_col",-0.490407063498618,0.0244074931552536,1.42873608845031,0.325157484683426
"2H6023_4","2H6023",4,"28RV020","10",6,"Sun",792,1,"jea_col",-0.490407063498618,-0.468747990629508,0.553932926161015,-0.174293570533382
"2H6023_5","2H6023",5,"8RV304","100",6,"Sun",795,1,"cvi_col",-0.490407063498618,-0.053924029847329,1.28707945814077,-0.0830878554376028
"2H6023_7","2H6023",7,"29RV232","54",6,"Sun",1335,1,"ita_col",0.410114698004073,NA,0.987593171517329,0.887809182227695
"2H6023_8","2H6023",8,"27RV243","68",6,"Sun",NA,1,"oy_col",1.58249310859434,-0.462306047205674,NA,NA
"2H6023_9","2H6023",9,"20RV007","2",6,"Sun",NA,1,"bur_col",0.187423883105303,NA,NA,NA
"2H6024_1","2H6024",1,"27RV285","81",6,"Sun",1201,1,"oy_col",0.187423883105303,NA,1.34682091412371,0.53403899272041
"2H6024_11","2H6024",11,"28RV261","67",6,"Sun",503,1,"jea_col",-0.827273937535105,-0.289738646081353,-0.214091260491719,-0.354204762749979
"2H6024_11","2H6024",11,"6898","AN-1",6,"Sun",503,1,"accession",-0.827273937535105,-0.289738646081353,-0.214091260491719,-0.354204762749979
"2H6024_13","2H6024",13,"27RV254","71",6,"Sun",1331,1,"oy_col",0.410114698004073,NA,1.2272338169727,1.02146814362704
"2H6024_13","2H6024",13,"6972","TSU-1",6,"Sun",1331,1,"accession",0.410114698004073,NA,1.2272338169727,1.02146814362704
"2H6024_14","2H6024",14,"28RV018","9",6,"Sun",1329,1,"jea_col",0.410114698004073,NA,0.382471131454198,-0.251845318617011
"2H6024_15","2H6024",15,"28RV015","7",6,"Sun",504,1,"jea_col",-0.827273937535105,1.10381622228034,0.441073872513532,-0.964313671895717
"2H6024_16","2H6024",16,"8RV039","12",6,"Sun",1525,1,"cvi_col",0.882001847873681,0.0342107086679516,0.583280217317436,-0.147325335468568
"2H6024_3","2H6024",3,"28RV417","115",6,"Sun",1328,1,"jea_col",0.410114698004073,NA,1.62457483511242,1.03079541602393
"2H6024_4","2H6024",4,"20RV525","148",6,"Sun",NA,1,"bur_col",0.882001847873681,-0.159726996879964,NA,NA
"2H6024_5","2H6024",5,"8RV165","53",6,"Sun",1330,1,"cvi_col",0.410114698004073,NA,1.49269493429562,0.411151167157198
"2H6024_6","2H6024",6,"13RV139","45",6,"Sun",1526,1,"sha_col",0.882001847873681,1.03264294555182,0.427669532893337,1.483583336457
"2H6024_7","2H6024",7,"13RV491","146",6,"Sun",1009,1,"sha_col",-0.194996438790942,NA,-0.75840067580481,-0.106831552310233
"2H6024_8","2H6024",8,"21RV095","29",6,"Sun",NA,1,"blh_col",1.26420229517191,NA,NA,NA
"2H6024_9","2H6024",9,"28RV408","112",6,"Sun",505,1,"jea_col",-0.827273937535105,0.45718933256585,0.174406851657979,-0.706186542727585
"2L1001_1","2L1001",1,"13RV146","49",1,"Shade",1374,1,"sha_col",0.611871352704107,NA,0.849342003517176,0.102326711153012
"2L1001_10","2L1001",10,"27RV405","117",1,"Shade",845,1,"oy_col",-0.194996438790942,0.733012930831795,0.957911146362078,-0.347056606361066
"2L1001_11","2L1001",11,"29RV359","89",1,"Shade",1371,1,"ita_col",0.611871352704107,NA,1.46350897459141,0.46448443529962
"2L1001_12","2L1001",12,"28RV240","62",1,"Shade",57,1,"jea_col",-1.4358498330304,0.353747975118827,-1.02731229683209,-1.2606586374298
"2L1001_13","2L1001",13,"21RV093","28",1,"Shade",NA,1,"blh_col",1.26420229517191,-0.35259543369388,NA,NA
"2L1001_14","2L1001",14,"21RV060","19",1,"Shade",267,1,"blh_col",-0.827273937535105,0.211405743883727,-2.40726489614061,NA
"2L1001_15","2L1001",15,"28RV449","127",1,"Shade",NA,1,"jea_col",1.85326889430437,NA,NA,NA
"2L1001_16","2L1001",16,"20RV276","73",1,"Shade",264,1,"bur_col",-0.827273937535105,0.722051840494955,-1.3367673994636,-1.01496190432139
"2L1001_2","2L1001",2,"20RV272","71",1,"Shade",1372,1,"bur_col",0.611871352704107,NA,0.789586891478552,-0.459766123088196
"2L1001_3","2L1001",3,"29RV208","47",1,"Shade",1563,1,"ita_col",0.882001847873681,-0.184716794103994,NA,NA
"2L1001_5","2L1001",5,"28RV127","38",1,"Shade",1373,1,"jea_col",0.611871352704107,NA,1.10693187311086,0.426388517605894
"2L1001_6","2L1001",6,"27RV103","30",1,"Shade",268,1,"oy_col",-0.827273937535105,-0.670698388267221,NA,-2.95393888710994
"2L1001_7","2L1001",7,"20RV494","135",1,"Shade",266,1,"bur_col",-0.827273937535105,-0.0515528240322182,-2.4330675271009,-1.21532614547043
"2L1001_8","2L1001",8,"21RV061","20",1,"Shade",265,1,"blh_col",-0.827273937535105,0.496594483054204,-2.28924396419504,-1.09503771068616
"2L1001_9","2L1001",9,"28RV398","109",1,"Shade",269,1,"jea_col",-0.827273937535105,0.660446560449064,-1.44709602928859,-0.745745795038618
"2L1002_1","2L1002",1,"27RV369","103",1,"Shade",557,1,"oy_col",-0.490407063498618,0.776480957037273,-0.386399593475679,-0.734546393267265
"2L1002_10","2L1002",10,"27RV008","4",1,"Shade",246,1,"oy_col",-0.827273937535105,0.763169910512593,-0.942304780845004,-0.902848508209598
"2L1002_11","2L1002",11,"8RV439","138",1,"Shade",555,1,"cvi_col",-0.490407063498618,1.4851569095037,0.136667967352561,0.127066939259944
"2L1002_12","2L1002",12,"13RV085","33",1,"Shade",245,1,"sha_col",-0.827273937535105,1.67689371714636,0.111354814066885,-0.192214943552183
"2L1002_13","2L1002",13,"20RV143","36",1,"Shade",247,1,"bur_col",-0.827273937535105,0.517041436155215,-0.761911785869497,-0.728190155049989
"2L1002_14","2L1002",14,"29RV253","59",1,"Shade",556,1,"ita_col",-0.490407063498618,1.88859173371052,0.644151253125716,0.296844596166364
"2L1002_15","2L1002",15,"29RV159","30",1,"Shade",NA,1,"ita_col",1.26420229517191,-0.924234185407024,NA,NA
"2L1002_16","2L1002",16,"28RV419","116",1,"Shade",1564,1,"jea_col",0.611871352704107,NA,NA,NA
"2L1002_2","2L1002",2,"28RV300","78",1,"Shade",846,1,"jea_col",-0.194996438790942,1.46219533997105,1.27851444306138,0.572652952034544
"2L1002_3","2L1002",3,"27RV258","72",1,"Shade",1038,1,"oy_col",0.187423883105303,NA,0.611363444214073,0.0126528787579621
"2L1002_4","2L1002",4,"8RV223","66",1,"Shade",554,1,"cvi_col",-0.490407063498618,1.29412360654534,-0.739227475979715,-1.12076218086392
"2L1002_5","2L1002",5,"28RV313","83",1,"Shade",847,1,"jea_col",-0.194996438790942,2.32601732885716,1.43104577742274,0.599905214984514
"2L1002_6","2L1002",6,"28RV017","8",1,"Shade",1370,1,"jea_col",0.301614473202061,NA,2.61312998315747,0.846536973578803
"2L1002_7","2L1002",7,"21RV186","51",1,"Shade",NA,1,"blh_col",1.26420229517191,0.805612675488893,NA,NA
"2L1002_8","2L1002",8,"13RV254","82",1,"Shade",42,1,"sha_col",-1.4358498330304,0.455730600265166,-0.430031013217425,-1.15592526397206
"2L1002_9","2L1002",9,"29RV192","40",1,"Shade",248,1,"ita_col",-0.827273937535105,0.763169910512593,-0.00166675622463051,-0.459766123088196
"2L1003_1","2L1003",1,"28RV007","3",1,"Shade",544,1,"jea_col",-0.490407063498618,1.37045110610403,-0.26348766936339,-1.03702708216757
"2L1003_10","2L1003",10,"20RV189","53",1,"Shade",1379,1,"bur_col",0.611871352704107,NA,2.03297038682939,1.53522566236193
"2L1003_11","2L1003",11,"20RV095","25",1,"Shade",1027,1,"bur_col",-0.194996438790942,-0.156656841152516,0.785525962417757,-0.388071741443371
"2L1003_12","2L1003",12,"27RV199","56",1,"Shade",257,1,"oy_col",-0.827273937535105,0.333382147130615,-0.856048348397145,-1.62860424521233
"2L1003_14","2L1003",14,"21RV137","42",1,"Shade",NA,1,"blh_col",1.64003667183993,NA,NA,NA
"2L1003_15","2L1003",15,"29RV304","70",1,"Shade",541,1,"ita_col",-0.490407063498618,0.518745798754955,-0.448687881078166,-0.799899021708996
"2L1003_16","2L1003",16,"27RV171","49",1,"Shade",1377,1,"oy_col",0.611871352704107,NA,1.83340487114712,0.868340892610392
"2L1003_3","2L1003",3,"28RV474","136",1,"Shade",NA,1,"jea_col",1.64003667183993,NA,NA,NA
"2L1003_5","2L1003",5,"21RV374","101",1,"Shade",258,1,"blh_col",-0.827273937535105,0.763169910512593,-0.7884963160705,-1.01297530439629
"2L1003_6","2L1003",6,"20RV151","39",1,"Shade",849,1,"bur_col",-0.194996438790942,1.00515116012757,0.724797941342536,-0.728190155049989
"2L1003_7","2L1003",7,"20RV323","90",1,"Shade",1378,1,"bur_col",0.611871352704107,NA,1.83376962643151,1.05112472630367
"2L1003_8","2L1003",8,"13RV058","23",1,"Shade",1026,1,"sha_col",0.187423883105303,NA,0.922707423295332,-0.175341365546233
"2L1003_9","2L1003",9,"27RV278","79",1,"Shade",543,1,"oy_col",-0.490407063498618,0.462538457278903,-0.169800094832349,-0.34349662240708
"2L1004_1","2L1004",1,"8RV112","38",1,"Shade",43,1,"cvi_col",-1.4358498330304,-0.0717031027850666,-2.96569436473221,-1.24375789381885
"2L1004_10","2L1004",10,"21RV055","18",1,"Shade",1562,1,"blh_col",0.611871352704107,NA,NA,NA
"2L1004_11","2L1004",11,"8RV402","127",1,"Shade",1559,1,"cvi_col",0.882001847873681,-1.11733848332547,NA,NA
"2L1004_12","2L1004",12,"28RV250","64",1,"Shade",1558,1,"jea_col",0.882001847873681,-0.49879310019782,NA,NA
"2L1004_13","2L1004",13,"27RV235","65",1,"Shade",823,1,"oy_col",-0.194996438790942,0.372765365796113,0.535913573058073,-0.143222508837461
"2L1004_14","2L1004",14,"8RV224","67",1,"Shade",1561,1,"cvi_col",0.882001847873681,0.174693688151533,NA,NA
"2L1004_15","2L1004",15,"28RV092","29",1,"Shade",1362,1,"jea_col",0.611871352704107,NA,1.77326831537689,0.609084791945245
"2L1004_16","2L1004",16,"20RV502","139",1,"Shade",821,1,"bur_col",-0.194996438790942,NA,-0.146905138841655,-0.3258355270347
"2L1004_3","2L1004",3,"21RV138","43",1,"Shade",1560,1,"blh_col",0.882001847873681,-0.509210231017733,NA,NA
"2L1004_3","2L1004",3,"9057","VINSLOV",1,"Shade",1560,1,"accession",0.882001847873681,-0.509210231017733,NA,NA
"2L1004_4","2L1004",4,"13RV405","120",1,"Shade",1255,1,"sha_col",0.301614473202061,NA,1.27548110691407,0.4339489851454
"2L1004_5","2L1004",5,"8RV495","149",1,"Shade",553,1,"cvi_col",-0.827273937535105,0.489294419712744,0.153659143017381,-0.404089456619719
"2L1004_6","2L1004",6,"29RV640","150",1,"Shade",244,1,"ita_col",-0.827273937535105,1.32186570222768,-0.524057743771989,-0.726605976921817
"2L1004_7","2L1004",7,"13RV031","14",1,"Shade",822,1,"sha_col",-0.194996438790942,1.46219533997105,0.591679184499948,0.0701274628281642
"2L1004_8","2L1004",8,"13RV418","125",1,"Shade",243,1,"sha_col",-0.827273937535105,1.25946758909847,-1.53966068442921,-1.44717981246209
"2L1004_9","2L1004",9,"29RV409","100",1,"Shade",552,1,"ita_col",-0.490407063498618,1.86931303344973,-0.390570442297376,-0.316509354623339
"2L1005_1","2L1005",1,"8RV315","105",1,"Shade",234,1,"cvi_col",-0.827273937535105,1.34268230839762,-0.641795998524777,-0.778292158257578
"2L1005_11","2L1005",11,"8RV259","80",1,"Shade",1051,1,"cvi_col",0.187423883105303,NA,1.14508156381471,0.959950513042013
"2L1005_12","2L1005",12,"8RV362","120",1,"Shade",232,1,"cvi_col",-0.827273937535105,0.969323913163471,-0.857914781758859,-1.59901032086113
"2L1005_13","2L1005",13,"27RV338","94",1,"Shade",233,1,"oy_col",-0.827273937535105,0.191113192508613,-1.36233308057507,-1.52363944397129
"2L1005_14","2L1005",14,"27RV517","150",1,"Shade",1393,1,"oy_col",0.611871352704107,NA,1.94190472158236,1.33412316259356
"2L1005_15","2L1005",15,"8RV230","69",1,"Shade",1392,1,"cvi_col",0.611871352704107,NA,1.91636978664483,1.22456389920798
"2L1005_16","2L1005",16,"27RV441","129",1,"Shade",44,1,"oy_col",-1.4358498330304,1.17639188099364,-0.195488613755947,-1.16263273583126
"2L1005_2","2L1005",2,"8RV311","104",1,"Shade",45,1,"cvi_col",-1.4358498330304,1.36350748250908,-0.0789561870146641,-1.15815698385667
"2L1005_3","2L1005",3,"13RV366","112",1,"Shade",NA,1,"sha_col",1.26420229517191,0.763169910512593,NA,NA
"2L1005_4","2L1005",4,"6008","DUK",1,"Shade",1553,1,"accession",0.882001847873681,-0.602807619717359,NA,NA
"2L1005_5","2L1005",5,"13RV275","89",1,"Shade",524,1,"sha_col",-0.490407063498618,0.593805828112707,-1.56589952900819,-0.928558156797095
"2L1005_6","2L1005",6,"27RV150","39",1,"Shade",832,1,"oy_col",-0.194996438790942,1.38573041216176,1.52401323510875,0.479188401684109
"2L1005_7","2L1005",7,"20RV485","132",1,"Shade",NA,1,"bur_col",1.85326889430437,NA,NA,NA
"2L1005_9","2L1005",9,"27RV385","109",1,"Shade",1052,1,"oy_col",-0.194996438790942,NA,1.95419178101484,0.927027549048942
"2L1006_1","2L1006",1,"13RV156","52",1,"Shade",1366,1,"sha_col",0.611871352704107,NA,1.25665426843036,1.43246759097675
"2L1006_10","2L1006",10,"28RV370","102",1,"Shade",853,1,"jea_col",-0.194996438790942,1.26362503973618,0.570986895189611,-0.110828374160263
"2L1006_11","2L1006",11,"29RV022","4",1,"Shade",1364,1,"ita_col",0.611871352704107,NA,0.696443318694156,0.919062318333945
"2L1006_12","2L1006",12,"8RV296","94",1,"Shade",851,1,"cvi_col",-0.194996438790942,-0.0730460535073359,0.296384403147055,-0.27531430510629
"2L1006_13","2L1006",13,"29RV621","143",1,"Shade",531,1,"ita_col",-0.490407063498618,1.16083082114005,-0.00714533074865242,-0.3625922681481
"2L1006_14","2L1006",14,"21RV234","70",1,"Shade",530,1,"blh_col",-0.490407063498618,1.40865794587222,-0.671398452806002,-0.213601052371701
"2L1006_15","2L1006",15,"27RV311","87",1,"Shade",1040,1,"oy_col",0.187423883105303,NA,0.502492545539928,0.424319880123448
"2L1006_16","2L1006",16,"13RV015","8",1,"Shade",251,1,"sha_col",-0.827273937535105,0.0898111543652877,-1.23613396010673,-0.763544160169192
"2L1006_16","2L1006",16,"8271","BU-0",1,"Shade",251,1,"accession",-0.827273937535105,0.0898111543652877,-1.23613396010673,-0.763544160169192
"2L1006_2","2L1006",2,"27RV078","24",1,"Shade",854,1,"oy_col",-0.194996438790942,0.914258740495093,0.522467419286619,0.181833383872592
"2L1006_3","2L1006",3,"29RV638","149",1,"Shade",852,1,"ita_col",0.187423883105303,NA,-0.258351077724289,0.819643610600931
"2L1006_4","2L1006",4,"8RV053","17",1,"Shade",252,1,"cvi_col",-0.827273937535105,0.598928379086121,-2.21992764364039,-1.77797576183151
"2L1006_5","2L1006",5,"29RV120","20",1,"Shade",253,1,"ita_col",-0.827273937535105,0.557965161857862,-1.43624353152887,-1.22945818869325
"2L1006_6","2L1006",6,"27RV384","108",1,"Shade",1365,1,"oy_col",0.611871352704107,NA,0.487148243210786,0.17448666378744
"2L1006_7","2L1006",7,"13RV137","44",1,"Shade",1567,1,"sha_col",0.882001847873681,-0.850974931827501,NA,NA
"2L1006_8","2L1006",8,"21RV019","4",1,"Shade",529,1,"blh_col",-0.490407063498618,1.63849110234985,0.181264563276069,-0.710870171243643
"2L1006_9","2L1006",9,"20RV017","7",1,"Shade",NA,1,"bur_col",1.26420229517191,0.509372660156076,NA,NA
"2L1007_1","2L1007",1,"13RV479","141",1,"Shade",1037,1,"sha_col",0.187423883105303,NA,1.60634756892839,0.742767170481475
"2L1007_10","2L1007",10,"28RV190","48",1,"Shade",218,1,"jea_col",-0.827273937535105,0.824918100323152,-1.40678552296123,NA
"2L1007_11","2L1007",11,"28RV138","41",1,"Shade",848,1,"jea_col",-0.194996438790942,1.09621935957329,0.60835029209873,0.0962903506928273
"2L1007_12","2L1007",12,"13RV337","108",1,"Shade",545,1,"sha_col",-0.490407063498618,1.06584393673512,-0.553071981484531,-0.137090892934899
"2L1007_13","2L1007",13,"27RV371","104",1,"Shade",54,1,"oy_col",-1.4358498330304,0.763169910512593,-0.438614857161921,-1.16937739131
"2L1007_14","2L1007",14,"13RV320","101",1,"Shade",53,1,"sha_col",-1.4358498330304,1.01066546974509,-0.964128196694487,-1.38078591122891
"2L1007_15","2L1007",15,"21RV050","15",1,"Shade",1368,1,"blh_col",0.611871352704107,NA,-0.810090324502566,0.389411121159644
"2L1007_16","2L1007",16,"29RV072","13",1,"Shade",217,1,"ita_col",-0.827273937535105,1.11417751346677,-1.2770732401949,-3.32703687577559
"2L1007_2","2L1007",2,"29RV542","124",1,"Shade",219,1,"ita_col",-0.827273937535105,2.07646283125977,-0.718572486032913,-2.15608577226166
"2L1007_4","2L1007",4,"8RV034","11",1,"Shade",1565,1,"cvi_col",0.882001847873681,-0.623568277617961,NA,NA
"2L1007_5","2L1007",5,"28RV296","76",1,"Shade",NA,1,"jea_col",1.26420229517191,-0.0628887431471085,NA,NA
"2L1007_6","2L1007",6,"27RV290","83",1,"Shade",1369,1,"oy_col",0.611871352704107,NA,1.78193552839294,0.504250557633303
"2L1007_7","2L1007",7,"20RV290","79",1,"Shade",NA,1,"bur_col",1.46164525789577,0.330249858903896,NA,NA
"2L1007_8","2L1007",8,"29RV556","127",1,"Shade",NA,1,"ita_col",1.26420229517191,-0.762034260756136,NA,NA
